@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute target {1,2}

@data
5.423442,3.995006,2.98119,1.989368,1.26258,0.683426,0.296941,0.065739,-0.068558,0.164661,1.717141,5.977752,2.25417,-0.177167,1.289951,0.233096,-0.982514,-1.207905,-1.394631,-1.664855,-1.741652,-1.888857,-1.903799,-1.908337,-1.814195,-1.775073,-1.698898,-1.662933,-1.539955,-1.315706,-1.376666,-1.437072,-1.312467,-1.198282,-1.217621,-1.369891,-1.472628,-1.157405,-0.841095,-0.928383,-0.793789,-0.843604,-1.153303,-1.002016,-1.288869,-1.697565,-1.672581,-1.80758,-1.63323,-1.474987,-1.147129,-0.738194,-0.05907,0.901181,2.323575,4.326549,6.91733,9.334258,10.196476,8.951455,6.972809,4.329069,1.746191,-0.512822,-2.263306,-3.532286,-4.498972,-5.195928,-5.677122,-6.017389,-6.267069,2
5.427358,3.993771,2.980297,1.98973,1.25672,0.679769,0.291696,0.06147,-0.075604,0.161143,1.716591,6.017513,2.264075,-0.187914,1.291913,0.2292,-0.992561,-1.215052,-1.402186,-1.672227,-1.746428,-1.895381,-1.90878,-1.91461,-1.818094,-1.778932,-1.704519,-1.665994,-1.543214,-1.313276,-1.374129,-1.43624,-1.308262,-1.19401,-1.213435,-1.367449,-1.471323,-1.152132,-0.83099,-0.917484,-0.783995,-0.833162,-1.145838,-0.99296,-1.28261,-1.695342,-1.668665,-1.804907,-1.632952,-1.4758,-1.146254,-0.741596,-0.058003,0.896005,2.319401,4.311116,6.907512,9.326768,10.188324,8.951683,6.974232,4.335865,1.750638,-0.511695,-2.265784,-3.532362,-4.499343,-5.193645,-5.676468,-6.014751,-6.266437,2
5.426877,3.995495,2.985567,1.995708,1.263232,0.686672,0.297789,0.064144,-0.072597,0.159236,1.708767,5.995588,2.248979,-0.195879,1.287011,0.22431,-1.002343,-1.227325,-1.406821,-1.672046,-1.746954,-1.894326,-1.909138,-1.916511,-1.823275,-1.783439,-1.707008,-1.670622,-1.546991,-1.317417,-1.378766,-1.441274,-1.315042,-1.200642,-1.222237,-1.376297,-1.479555,-1.162034,-0.842378,-0.926231,-0.793598,-0.841181,-1.155026,-1.000998,-1.285958,-1.690612,-1.663275,-1.796385,-1.622482,-1.464766,-1.136444,-0.73055,-0.051756,0.89795,2.314351,4.307562,6.898795,9.332882,10.209796,8.961639,6.985841,4.344596,1.760445,-0.506949,-2.263493,-3.527157,-4.491638,-5.183671,-5.661703,-5.999123,-6.249318,2
5.128753,3.763832,2.808341,1.840689,1.156056,0.641029,0.330179,0.168549,0.097063,0.462496,2.423143,7.264069,3.004609,0.295702,1.911954,0.659618,-0.736235,-1.048202,-1.348383,-1.624978,-1.71128,-1.890931,-1.916792,-1.916414,-1.811881,-1.765185,-1.684445,-1.632318,-1.486106,-1.226815,-1.305825,-1.376485,-1.246643,-1.120043,-1.149845,-1.319776,-1.439422,-1.069662,-0.712979,-0.805072,-0.667385,-0.754449,-1.110909,-0.954379,-1.322496,-1.819562,-1.835946,-2.021306,-1.864208,-1.732782,-1.423657,-1.051356,-0.392013,0.548667,1.975313,3.997197,6.632392,9.099479,9.985591,8.711537,6.720698,4.057465,1.498719,-0.707256,-2.408383,-3.644481,-4.608323,-5.299489,-5.770657,-6.102585,-6.345801,2
5.129619,3.765519,2.808415,1.841767,1.155102,0.639726,0.325849,0.165262,0.095376,0.463731,2.436688,7.294381,3.017965,0.292625,1.919691,0.65996,-0.74717,-1.060228,-1.353893,-1.634425,-1.71976,-1.899088,-1.929001,-1.930175,-1.825804,-1.776358,-1.695826,-1.64174,-1.492232,-1.229898,-1.310694,-1.380257,-1.248262,-1.121821,-1.153747,-1.326169,-1.445592,-1.072545,-0.712388,-0.801909,-0.658782,-0.746585,-1.109091,-0.952207,-1.318431,-1.816135,-1.830871,-2.020922,-1.864134,-1.72939,-1.417217,-1.03637,-0.379484,0.558714,1.979201,3.983408,6.615234,9.080673,9.97712,8.71515,6.733124,4.071509,1.502835,-0.706678,-2.410075,-3.641642,-4.601091,-5.290389,-5.762071,-6.091627,-6.336467,2
5.137089,3.77531,2.812344,1.843761,1.158271,0.644434,0.333845,0.168905,0.095328,0.46367,2.425636,7.271001,3.007387,0.290702,1.913403,0.660725,-0.745238,-1.058751,-1.352129,-1.630313,-1.719107,-1.89688,-1.927683,-1.927676,-1.825044,-1.77603,-1.697047,-1.641688,-1.492157,-1.231846,-1.313334,-1.381321,-1.25008,-1.124059,-1.154333,-1.325503,-1.444726,-1.071541,-0.714284,-0.8042,-0.661016,-0.74924,-1.108382,-0.95367,-1.322403,-1.816449,-1.832601,-2.020646,-1.865553,-1.726904,-1.415995,-1.037349,-0.379788,0.559696,1.985618,3.991959,6.616502,9.093801,9.985609,8.708825,6.728693,4.062697,1.501611,-0.707213,-2.410092,-3.641338,-4.601077,-5.291311,-5.761852,-6.093157,-6.335816,2
5.225873,3.859942,2.892447,1.929798,1.240026,0.705045,0.35803,0.141845,0.026902,0.294118,1.823316,5.811789,2.322939,0.051726,1.36378,0.306908,-0.831971,-1.091507,-1.299923,-1.573441,-1.666703,-1.836841,-1.856124,-1.859994,-1.777669,-1.733971,-1.650412,-1.616854,-1.507578,-1.309764,-1.374987,-1.442326,-1.342418,-1.250542,-1.279587,-1.417524,-1.507781,-1.21674,-0.926064,-0.990524,-0.868805,-0.930239,-1.225713,-1.090668,-1.370555,-1.761059,-1.75409,-1.876354,-1.711058,-1.547236,-1.21674,-0.808123,-0.122882,0.852714,2.302147,4.349046,7.031545,9.504933,10.327425,8.985811,6.925347,4.228153,1.641798,-0.578579,-2.28737,-3.518897,-4.479322,-5.165522,-5.63875,-5.9723,-6.217893,2
5.235053,3.867614,2.895126,1.932592,1.242256,0.702508,0.361614,0.144221,0.028445,0.29542,1.825125,5.825245,2.329609,0.051167,1.367381,0.310177,-0.829468,-1.093186,-1.301105,-1.573781,-1.667227,-1.839829,-1.859282,-1.862541,-1.780758,-1.735996,-1.652154,-1.619224,-1.508835,-1.309393,-1.377037,-1.44264,-1.342121,-1.249674,-1.280698,-1.416161,-1.50791,-1.214534,-0.925184,-0.990156,-0.867862,-0.928904,-1.225204,-1.087263,-1.370758,-1.763193,-1.75529,-1.877278,-1.71265,-1.545081,-1.218958,-0.812138,-0.125041,0.849782,2.295443,4.343232,7.01728,9.504818,10.334546,8.969719,6.92617,4.225583,1.644616,-0.580947,-2.28788,-3.518986,-4.477997,-5.163715,-5.637705,-5.971589,-6.217408,2
5.240892,3.873012,2.90637,1.942529,1.252662,0.711907,0.368092,0.151393,0.032143,0.295147,1.822764,5.811153,2.326962,0.052129,1.363651,0.307657,-0.831077,-1.094844,-1.299565,-1.572408,-1.664074,-1.8351,-1.853379,-1.859296,-1.774128,-1.730474,-1.649883,-1.616542,-1.506547,-1.31059,-1.375456,-1.444385,-1.343344,-1.254314,-1.283223,-1.419566,-1.509192,-1.219529,-0.930995,-0.995711,-0.874768,-0.939938,-1.230493,-1.093865,-1.374929,-1.767027,-1.759869,-1.881466,-1.715614,-1.548736,-1.218186,-0.814991,-0.128525,0.844928,2.298219,4.344698,7.027284,9.505295,10.329899,8.97209,6.917226,4.223841,1.639619,-0.57827,-2.283493,-3.514402,-4.472458,-5.163128,-5.637958,-5.971874,-6.217953,2
5.24781,3.879936,2.908829,1.958976,1.259268,0.704811,0.336145,0.114073,-0.015708,0.223725,1.738097,5.870717,2.260794,-0.10539,1.289484,0.237229,-0.942484,-1.175606,-1.344022,-1.615281,-1.706672,-1.851199,-1.866871,-1.873744,-1.775985,-1.730464,-1.653892,-1.622405,-1.506227,-1.297568,-1.367643,-1.435812,-1.330944,-1.236457,-1.267178,-1.417022,-1.514449,-1.208748,-0.89972,-0.972933,-0.851158,-0.91752,-1.222091,-1.079891,-1.36104,-1.745722,-1.729334,-1.857099,-1.691492,-1.528805,-1.198199,-0.7922,-0.116697,0.851929,2.293755,4.341975,7.021259,9.512032,10.348493,9.008599,6.978239,4.275612,1.691869,-0.536338,-2.242522,-3.474215,-4.432468,-5.12479,-5.601918,-5.935879,-6.179856,2
5.236966,3.87145,2.904834,1.955518,1.254691,0.701223,0.336068,0.115317,-0.016417,0.226171,1.742798,5.877227,2.26526,-0.101143,1.297741,0.241097,-0.940277,-1.174811,-1.345103,-1.614515,-1.705287,-1.852013,-1.86388,-1.871757,-1.775526,-1.730115,-1.651563,-1.622776,-1.505394,-1.295203,-1.365855,-1.433835,-1.328536,-1.235309,-1.265373,-1.416701,-1.513025,-1.206815,-0.898526,-0.973334,-0.851008,-0.917578,-1.220917,-1.08064,-1.359694,-1.748909,-1.730119,-1.859334,-1.695002,-1.531728,-1.198772,-0.79481,-0.118857,0.844716,2.290031,4.334562,7.021657,9.516358,10.355236,9.014324,6.966505,4.280329,1.688766,-0.53484,-2.242039,-3.473738,-4.434757,-5.125575,-5.601505,-5.93588,-6.180052,2
5.236596,3.873165,2.904886,1.95098,1.25402,0.700929,0.333452,0.111279,-0.017374,0.220475,1.733763,5.861516,2.253551,-0.108606,1.286936,0.233397,-0.944485,-1.177472,-1.345462,-1.616878,-1.707028,-1.852374,-1.865874,-1.869932,-1.775839,-1.729938,-1.651799,-1.620826,-1.506591,-1.297723,-1.365446,-1.433763,-1.329227,-1.235757,-1.266223,-1.416194,-1.512601,-1.20665,-0.89926,-0.972672,-0.851996,-0.918375,-1.221203,-1.079274,-1.358281,-1.747951,-1.726448,-1.854612,-1.688071,-1.52635,-1.192065,-0.791957,-0.115322,0.848583,2.294699,4.34671,7.03195,9.519572,10.356437,9.01444,6.977545,4.279044,1.689821,-0.535208,-2.241791,-3.472536,-4.431415,-5.123258,-5.599722,-5.933681,-6.178234,2
5.195474,3.835466,2.873688,1.92439,1.230101,0.684604,0.324119,0.111486,-0.013479,0.229991,1.780757,5.980671,2.300604,-0.09553,1.323785,0.261954,-0.927867,-1.166305,-1.348222,-1.618824,-1.702639,-1.849132,-1.861215,-1.863506,-1.766485,-1.729218,-1.654112,-1.620468,-1.500098,-1.283169,-1.347913,-1.418288,-1.311302,-1.216156,-1.249649,-1.401165,-1.497771,-1.187843,-0.878319,-0.956266,-0.838653,-0.905273,-1.203884,-1.052991,-1.348422,-1.749239,-1.733774,-1.868003,-1.699773,-1.546848,-1.24392,-0.824801,-0.133523,0.83335,2.289166,4.35002,7.037465,9.525362,10.348126,8.9875,6.940502,4.242583,1.659107,-0.559303,-2.267247,-3.496848,-4.45017,-5.138846,-5.611207,-5.944824,-6.187784,2
5.198878,3.838829,2.876379,1.92677,1.237581,0.689117,0.327821,0.11224,-0.010871,0.228765,1.778493,5.960763,2.288271,-0.10152,1.317617,0.256815,-0.928269,-1.167458,-1.349435,-1.61964,-1.703377,-1.850751,-1.86195,-1.865867,-1.770071,-1.730869,-1.656389,-1.622637,-1.501916,-1.287051,-1.351728,-1.422493,-1.315818,-1.22106,-1.253645,-1.405864,-1.502508,-1.194855,-0.883625,-0.958234,-0.840956,-0.908859,-1.207499,-1.061372,-1.351908,-1.750011,-1.733084,-1.867762,-1.70378,-1.549839,-1.243337,-0.82389,-0.128251,0.836263,2.288859,4.3494,7.036281,9.523714,10.34797,9.002304,6.954752,4.253569,1.666444,-0.551889,-2.261041,-3.486711,-4.440749,-5.130121,-5.603136,-5.936618,-6.179185,2
5.194749,3.83481,2.867102,1.921728,1.232964,0.685287,0.328211,0.113149,-0.009133,0.232103,1.785877,5.976667,2.304392,-0.089801,1.331264,0.26607,-0.924696,-1.165225,-1.347025,-1.617691,-1.701496,-1.848981,-1.85949,-1.861924,-1.765961,-1.727572,-1.651312,-1.617692,-1.497329,-1.283389,-1.345991,-1.419908,-1.312504,-1.217922,-1.251948,-1.402954,-1.498418,-1.190433,-0.879237,-0.957844,-0.839711,-0.909312,-1.204785,-1.05654,-1.34985,-1.75123,-1.737829,-1.873047,-1.705675,-1.553434,-1.252453,-0.831355,-0.139437,0.832598,2.290368,4.358313,7.043063,9.532793,10.351312,8.983811,6.938641,4.230918,1.653648,-0.561933,-2.26733,-3.494,-4.448341,-5.136386,-5.608337,-5.940036,-6.182937,2
5.151542,3.797088,2.836472,1.894086,1.214328,0.677677,0.321686,0.106611,-0.004441,0.260466,1.876682,6.224766,2.418634,-0.058825,1.414829,0.313014,-0.930749,-1.172546,-1.354457,-1.630179,-1.714577,-1.863714,-1.873148,-1.877225,-1.781553,-1.745832,-1.670371,-1.633747,-1.506673,-1.279601,-1.348903,-1.417737,-1.29957,-1.200383,-1.237823,-1.392445,-1.489581,-1.168914,-0.846548,-0.928927,-0.811127,-0.886099,-1.194868,-1.042181,-1.348132,-1.761208,-1.747053,-1.885359,-1.721873,-1.573024,-1.270281,-0.853771,-0.162719,0.800375,2.253381,4.30533,6.987688,9.489767,10.324421,8.960637,6.914494,4.213637,1.631066,-0.584737,-2.287599,-3.510657,-4.456494,-5.138884,-5.606395,-5.938696,-6.179053,2
5.098707,3.755891,2.806851,1.875217,1.201298,0.673155,0.319751,0.112781,0.003594,0.272012,1.880951,6.200023,2.417662,-0.043442,1.416345,0.315093,-0.914933,-1.158679,-1.343732,-1.618265,-1.702541,-1.851616,-1.861371,-1.864754,-1.768954,-1.733341,-1.657521,-1.621803,-1.495787,-1.274791,-1.344309,-1.412758,-1.295502,-1.199777,-1.241017,-1.39347,-1.488102,-1.170006,-0.848548,-0.928664,-0.81602,-0.896696,-1.204796,-1.05441,-1.357896,-1.768755,-1.753411,-1.892597,-1.729299,-1.58327,-1.282341,-0.864908,-0.173461,0.795751,2.255535,4.31685,7.017473,9.522034,10.360346,8.979738,6.913638,4.19456,1.606777,-0.600926,-2.298075,-3.512405,-4.456686,-5.133793,-5.601293,-5.928651,-6.16866,2
5.097336,3.756307,2.811113,1.877126,1.204624,0.674548,0.321394,0.113257,-0.000868,0.269271,1.873238,6.178354,2.407376,-0.046012,1.40756,0.310051,-0.920734,-1.163088,-1.342655,-1.619234,-1.705124,-1.853181,-1.86409,-1.868642,-1.773896,-1.738713,-1.662082,-1.627257,-1.4995,-1.277263,-1.347107,-1.415583,-1.29977,-1.20464,-1.243373,-1.395784,-1.490254,-1.175713,-0.853392,-0.934176,-0.817594,-0.89825,-1.207581,-1.058488,-1.358521,-1.767114,-1.750827,-1.890532,-1.729269,-1.579965,-1.276418,-0.856356,-0.163978,0.808322,2.262125,4.318638,7.01548,9.533199,10.361555,8.986785,6.924674,4.2011,1.613145,-0.597064,-2.294042,-3.50691,-4.450065,-5.126205,-5.591929,-5.922009,-6.161328,2
5.138863,3.794526,2.841304,1.909422,1.230693,0.697186,0.342421,0.128186,0.002927,0.234271,1.692871,5.67847,2.205901,-0.08371,1.251692,0.238112,-0.886155,-1.135315,-1.329995,-1.595661,-1.679625,-1.841377,-1.851221,-1.855956,-1.766803,-1.739795,-1.671659,-1.639318,-1.516788,-1.318031,-1.372585,-1.43894,-1.333371,-1.247165,-1.27901,-1.416922,-1.501263,-1.217574,-0.916045,-0.98896,-0.878397,-0.952808,-1.228275,-1.088897,-1.367841,-1.741458,-1.722007,-1.841915,-1.671143,-1.508524,-1.202521,-0.772812,-0.071116,0.914911,2.387922,4.461326,7.151607,9.640445,10.447243,9.02522,6.931697,4.214916,1.623511,-0.592136,-2.297901,-3.514901,-4.444584,-5.100833,-5.558565,-5.882948,-6.122817,2
5.122867,3.784048,2.830415,1.900521,1.229104,0.69588,0.343996,0.130112,0.00678,0.239447,1.70557,5.686036,2.212393,-0.070499,1.262197,0.248754,-0.876666,-1.122709,-1.319216,-1.58656,-1.674317,-1.83409,-1.846377,-1.84999,-1.759378,-1.735328,-1.669743,-1.635355,-1.513317,-1.317173,-1.372408,-1.439479,-1.33557,-1.250916,-1.284437,-1.419683,-1.50512,-1.220485,-0.922996,-0.996006,-0.887003,-0.962755,-1.232485,-1.093548,-1.377882,-1.751701,-1.735655,-1.853763,-1.684049,-1.518618,-1.211259,-0.782886,-0.082694,0.903463,2.376027,4.456395,7.1557,9.655961,10.462873,9.027602,6.926156,4.212506,1.619706,-0.589872,-2.293109,-3.50655,-4.435209,-5.094057,-5.552443,-5.875623,-6.115529,2
5.116553,3.77681,2.821905,1.894641,1.219437,0.692675,0.343237,0.132607,0.009516,0.243358,1.703495,5.674795,2.218698,-0.053558,1.266055,0.255091,-0.862077,-1.110436,-1.309872,-1.580363,-1.667053,-1.832366,-1.847408,-1.848114,-1.754157,-1.730704,-1.663335,-1.628349,-1.506276,-1.313686,-1.364922,-1.433757,-1.331012,-1.245457,-1.27813,-1.413008,-1.498726,-1.213423,-0.918169,-0.992788,-0.885648,-0.962622,-1.229283,-1.089607,-1.375715,-1.753059,-1.737782,-1.854912,-1.683295,-1.51488,-1.217883,-0.789511,-0.083678,0.908271,2.391774,4.484453,7.175406,9.654013,10.449296,9.009692,6.910006,4.197672,1.610058,-0.600096,-2.304618,-3.520081,-4.450498,-5.110438,-5.569802,-5.89469,-6.13427,2
5.067552,3.719532,2.766781,1.833692,1.170568,0.651917,0.314672,0.116326,0.025853,0.331432,2.036923,6.570567,2.589999,-0.003409,1.534281,0.400222,-0.895634,-1.171594,-1.387956,-1.654355,-1.735946,-1.898399,-1.914244,-1.907434,-1.802306,-1.766517,-1.686077,-1.628326,-1.472203,-1.227091,-1.293886,-1.374955,-1.264508,-1.164609,-1.202618,-1.361029,-1.455027,-1.113272,-0.777841,-0.873821,-0.757085,-0.847714,-1.160649,-1.007919,-1.344979,-1.785837,-1.774116,-1.930829,-1.766002,-1.621393,-1.330889,-0.923409,-0.242706,0.716104,2.172503,4.237649,6.919773,9.422925,10.291147,8.925612,6.863499,4.166012,1.586956,-0.621563,-2.325006,-3.545237,-4.486261,-5.159829,-5.624838,-5.951502,-6.191676,2
5.07692,3.722653,2.769788,1.834614,1.169254,0.653169,0.312866,0.11547,0.022528,0.325343,2.035011,6.548855,2.580789,-0.006229,1.525041,0.396322,-0.897107,-1.174006,-1.388437,-1.654408,-1.738173,-1.900992,-1.915323,-1.909068,-1.805121,-1.768539,-1.689291,-1.633307,-1.476827,-1.227668,-1.296754,-1.377146,-1.264934,-1.163945,-1.203154,-1.360374,-1.454972,-1.115157,-0.778754,-0.871836,-0.755156,-0.843287,-1.161436,-1.008057,-1.345456,-1.77926,-1.768606,-1.925845,-1.762187,-1.616834,-1.324799,-0.916699,-0.236007,0.724274,2.178398,4.240024,6.909603,9.425786,10.293064,8.929092,6.871625,4.170968,1.590786,-0.619824,-2.325212,-3.545899,-4.486317,-5.15978,-5.625323,-5.953169,-6.19157,2
5.078074,3.725858,2.775616,1.843439,1.176142,0.659444,0.320065,0.122959,0.026445,0.330807,2.032861,6.544022,2.583943,-0.002249,1.530883,0.398689,-0.892969,-1.16936,-1.384882,-1.651896,-1.732881,-1.89631,-1.912647,-1.905096,-1.801414,-1.764478,-1.68778,-1.630477,-1.474576,-1.228518,-1.296401,-1.376796,-1.2669,-1.168258,-1.207368,-1.366013,-1.458894,-1.120507,-0.785965,-0.878495,-0.764816,-0.854139,-1.167085,-1.01157,-1.351089,-1.784855,-1.77509,-1.931117,-1.767264,-1.620664,-1.327713,-0.920621,-0.240722,0.717537,2.176013,4.239441,6.919707,9.423822,10.284369,8.930485,6.870864,4.167336,1.590321,-0.616109,-2.320364,-3.542112,-4.485102,-5.15995,-5.62476,-5.95173,-6.191137,2
5.137034,3.787179,2.833541,1.889729,1.203787,0.665595,0.321774,0.120324,0.010667,0.291418,1.938437,6.365331,2.501937,-0.022636,1.488685,0.362904,-0.911034,-1.17505,-1.380573,-1.639266,-1.709159,-1.859779,-1.87754,-1.881427,-1.777511,-1.739313,-1.669011,-1.635235,-1.49147,-1.254251,-1.328066,-1.404724,-1.291795,-1.191726,-1.224075,-1.389543,-1.492895,-1.164223,-0.829534,-0.917962,-0.794765,-0.869478,-1.187856,-1.038868,-1.350438,-1.776815,-1.76977,-1.9243,-1.759832,-1.607054,-1.29901,-0.890216,-0.212787,0.741393,2.189559,4.245691,6.934234,9.445942,10.324583,8.916591,6.91344,4.216178,1.629847,-0.573114,-2.290578,-3.503386,-4.459946,-5.147686,-5.617848,-5.950914,-6.193343,2
5.143811,3.789319,2.835226,1.891166,1.202335,0.662365,0.315475,0.117057,0.006167,0.285343,1.926469,6.350408,2.499971,-0.029475,1.475001,0.357594,-0.907935,-1.172957,-1.375233,-1.636032,-1.707162,-1.858655,-1.876603,-1.879502,-1.776515,-1.736662,-1.666232,-1.635052,-1.495323,-1.254584,-1.32587,-1.401844,-1.291903,-1.18874,-1.220178,-1.38586,-1.488456,-1.162281,-0.824952,-0.910894,-0.786647,-0.862378,-1.179699,-1.029711,-1.341204,-1.768908,-1.764791,-1.921822,-1.756861,-1.601897,-1.294248,-0.882368,-0.203449,0.751463,2.199926,4.259609,6.947995,9.443819,10.310705,8.912698,6.903648,4.209869,1.628579,-0.581215,-2.298339,-3.514306,-4.472193,-5.160002,-5.628715,-5.962291,-6.206071,2
5.160168,3.812277,2.846503,1.904683,1.209813,0.669788,0.321225,0.119468,0.009258,0.289049,1.942029,6.37718,2.504297,-0.019651,1.489103,0.36379,-0.908338,-1.173087,-1.377073,-1.636265,-1.71019,-1.859078,-1.880909,-1.879041,-1.778153,-1.738064,-1.667728,-1.633094,-1.493802,-1.253114,-1.323885,-1.399259,-1.288806,-1.184084,-1.219125,-1.384643,-1.486461,-1.156705,-0.82188,-0.91042,-0.784555,-0.857486,-1.174784,-1.022949,-1.336852,-1.767482,-1.762934,-1.919576,-1.752591,-1.600331,-1.293752,-0.884455,-0.207494,0.751074,2.196137,4.253995,6.94101,9.427573,10.2755,8.883306,6.905017,4.196599,1.620417,-0.585819,-2.303374,-3.523797,-4.484329,-5.173821,-5.646194,-5.980709,-6.22312,2
