@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute target {1,2}

@data
-1.794112,-1.014979,-1.093776,-0.990843,0.119255,1.491698,3.690253,5.829217,6.898286,6.899174,4.557547,4.185774,1.745415,1.441641,-0.059717,-0.137463,0.179203,0.847705,0.974745,0.526809,0.123247,0.0706,0.408135,0.742287,0.692462,0.37996,0.551253,0.516781,0.109113,-0.780985,-1.986381,-2.410351,-2.446566,-2.51714,-2.418902,-1.955358,-1.778714,-2.20578,-2.690076,-2.512525,-2.230811,-1.948779,-1.223724,-0.866234,-1.866292,-2.897533,-3.15352,1
-1.545449,-0.988639,-1.149798,-0.921373,0.124557,0.947555,3.477054,6.407122,6.81171,7.280394,5.057039,4.134186,1.681648,1.527833,0.124498,-0.241416,-0.249333,0.177762,0.463908,0.27538,-0.018657,-0.083715,0.163421,0.54588,0.622142,0.326538,0.443875,0.520587,0.261839,-0.344008,-1.584846,-2.083615,-2.130173,-2.252008,-2.252583,-1.951001,-1.784006,-2.003152,-2.272152,-2.330222,-2.311148,-2.189363,-1.843042,-1.660309,-2.047698,-2.524731,-2.612491,1
-1.170667,-0.317743,-0.417398,-0.448546,0.790105,2.214771,3.217267,5.280772,7.763407,7.375453,4.778584,3.524258,1.902608,1.578842,0.401377,-0.086913,-0.479431,-0.22211,0.127497,0.101379,-0.277397,-0.309242,-0.041831,0.315681,0.204436,0.069766,0.355645,0.529962,0.196119,-0.244183,-1.4306,-1.904839,-2.039313,-2.094445,-2.113626,-2.115549,-2.273341,-2.604947,-2.656655,-2.356516,-2.188695,-2.215901,-2.141768,-2.000956,-2.105679,-2.24606,-2.223578,2
-1.099543,-0.320208,-0.441756,-0.49537,0.676637,2.409866,3.529649,5.808835,7.53497,7.199479,4.573916,3.58382,1.95626,1.55137,0.297419,-0.201452,-0.460698,-0.240114,0.090494,0.088131,-0.220777,-0.280267,-0.02868,0.302607,0.256332,0.078112,0.218532,0.431621,0.214941,-0.199658,-1.370977,-1.865774,-2.029917,-2.100356,-2.190628,-2.252237,-2.40371,-2.699115,-2.755134,-2.442433,-2.240069,-2.205315,-2.087664,-1.929894,-2.024887,-2.127722,-2.088635,2
-1.336763,-0.752996,-0.904935,-0.683801,0.434648,1.013222,2.887139,5.515265,7.032281,7.402618,5.315651,3.996147,1.694033,1.52962,0.554691,0.20131,-0.152475,0.177822,0.552244,0.531982,0.214354,0.023628,0.124694,0.461865,0.39408,0.205416,0.418705,0.522737,0.301829,-0.235168,-1.501408,-2.018462,-2.169063,-2.24308,-2.296785,-2.236148,-2.281444,-2.605431,-2.905869,-2.684964,-2.345616,-2.193709,-1.843,-1.555561,-1.950083,-2.29632,-2.312903,2
-1.268217,-0.476443,-0.521786,-0.488014,0.697731,2.192772,3.327071,5.534519,7.483165,7.277433,4.796848,3.636058,1.904346,1.54555,0.391578,-0.044603,-0.372699,-0.130977,0.203026,0.195164,-0.138518,-0.240572,-0.007756,0.348781,0.263093,0.109392,0.31973,0.491138,0.189698,-0.193718,-1.423123,-1.902479,-1.964969,-2.055533,-2.118732,-2.190155,-2.430004,-2.788048,-2.928268,-2.600165,-2.419472,-2.266001,-1.971929,-1.761625,-1.921563,-2.134831,-2.146893,2
-1.32999,-0.509431,-0.547402,-0.534032,0.68101,2.274823,3.432905,5.685588,7.663292,7.319976,4.747137,3.585111,1.912139,1.513775,0.282706,-0.196834,-0.49001,-0.254799,0.078238,0.066777,-0.266498,-0.315925,-0.056755,0.293334,0.239317,0.058639,0.324691,0.511607,0.160882,-0.240196,-1.422797,-1.858475,-1.895472,-2.086818,-2.107022,-2.153878,-2.279368,-2.464923,-2.497552,-2.261438,-2.219422,-2.234215,-2.128527,-1.986543,-2.050617,-2.2179,-2.225112,2
-1.285804,-0.67672,-0.802058,-0.599335,0.596556,1.40453,3.221463,5.946083,7.451744,7.515929,5.098147,3.655593,1.731108,1.528325,0.390084,-0.136942,-0.512195,-0.234909,0.135184,0.086713,-0.274716,-0.29791,-0.055303,0.338618,0.276289,0.108199,0.341017,0.492117,0.183441,-0.171541,-1.405821,-1.858843,-1.872863,-1.942265,-1.970049,-2.084612,-2.290793,-2.462798,-2.361667,-2.094015,-2.19317,-2.282511,-2.222664,-2.073499,-2.014167,-2.164289,-2.159683,2
-1.236595,-0.514654,-0.60962,-0.510323,0.717352,1.825681,3.176863,5.544199,7.530175,7.436827,4.954436,3.609161,1.829706,1.588176,0.460387,-0.012386,-0.396671,-0.130506,0.223689,0.179193,-0.191265,-0.25864,-0.025143,0.356314,0.243291,0.08597,0.302052,0.483174,0.175304,-0.229412,-1.443526,-1.922889,-2.022326,-2.099573,-2.148357,-2.197784,-2.37296,-2.645763,-2.673757,-2.446082,-2.313461,-2.263709,-2.062656,-1.871108,-1.939803,-2.104132,-2.078848,2
-1.159268,-0.431573,-0.53909,-0.449421,0.769881,1.751957,3.223551,5.538792,7.581371,7.44255,4.954452,3.614224,1.855767,1.62146,0.447509,-0.076664,-0.463203,-0.192515,0.166349,0.117172,-0.250496,-0.286271,-0.044531,0.316584,0.210183,0.068075,0.259215,0.445564,0.18209,-0.22572,-1.408631,-1.87979,-1.985996,-2.096652,-2.125688,-2.184232,-2.334527,-2.56515,-2.623345,-2.320023,-2.239863,-2.260948,-2.173832,-2.034959,-2.034345,-2.104901,-2.075113,2
-1.177868,-0.28015,-0.335005,-0.427533,0.820117,2.725514,3.531338,5.465169,7.695136,7.074358,4.472631,3.526013,2.00973,1.564781,0.370871,-0.061216,-0.348781,-0.119864,0.205178,0.199833,-0.135843,-0.269728,-0.043423,0.273812,0.177535,0.038342,0.198592,0.381018,0.136609,-0.285711,-1.50856,-2.009231,-2.125267,-2.184684,-2.264462,-2.322613,-2.481129,-2.795671,-2.857339,-2.529295,-2.301284,-2.199365,-1.942381,-1.71028,-1.850202,-2.153424,-2.14627,2
-1.088529,-0.301937,-0.409183,-0.386273,0.863815,2.107236,3.392995,5.495133,7.639807,7.21014,4.739534,3.524337,1.898562,1.608406,0.427218,-0.093045,-0.440005,-0.189614,0.180891,0.139861,-0.213038,-0.264936,-0.015066,0.330794,0.222565,0.106693,0.274815,0.458297,0.219467,-0.188885,-1.366547,-1.871345,-2.004928,-2.079789,-2.17072,-2.232056,-2.39746,-2.727588,-2.858315,-2.579703,-2.352911,-2.30192,-2.184805,-1.998838,-1.995518,-2.081831,-2.045783,2
-1.2817,-0.537155,-0.614482,-0.548005,0.66225,2.035701,3.38289,5.728367,7.59082,7.367087,4.845298,3.615223,1.824641,1.480438,0.292801,-0.164841,-0.485024,-0.210838,0.13127,0.114132,-0.231636,-0.284005,-0.026993,0.333235,0.256897,0.092913,0.346331,0.511459,0.176173,-0.247677,-1.430742,-1.900766,-1.97383,-2.06497,-2.106495,-2.101539,-2.27563,-2.565387,-2.550661,-2.307572,-2.27138,-2.236099,-2.061621,-1.91029,-2.061876,-2.171504,-2.165207,2
-1.960024,-1.24397,-1.245254,-0.993785,0.190684,0.963822,2.463607,4.863288,6.961014,7.359105,5.358234,4.344376,1.595054,1.340497,0.562328,0.576316,0.223308,0.700085,1.025506,1.050075,0.663239,0.180534,0.077132,0.437693,0.346777,0.078617,0.641037,0.618974,0.100053,-0.62372,-1.983069,-2.447504,-2.512465,-2.629815,-2.631538,-2.38501,-2.283628,-2.348327,-2.463835,-2.328324,-2.161724,-1.834415,-0.992197,-0.487268,-1.653901,-2.661857,-2.849723,2
-1.2583,-0.379598,-0.409302,-0.4544,0.781957,2.672351,3.641467,5.593235,7.731049,7.186301,4.556732,3.580153,1.969238,1.537234,0.27392,-0.216424,-0.483107,-0.24427,0.067106,0.064104,-0.283766,-0.34238,-0.081103,0.241655,0.166759,0.013419,0.216777,0.408121,0.090626,-0.306476,-1.493532,-1.96266,-2.055718,-2.122872,-2.155028,-2.167813,-2.342221,-2.57023,-2.546564,-2.266056,-2.237177,-2.216379,-2.03817,-1.869351,-1.989571,-2.155572,-2.144168,2
-1.049603,0.114938,0.215306,0.022992,1.55746,5.198523,5.538681,5.606563,7.260347,5.986512,3.505018,2.913119,1.882331,1.695965,0.047574,-0.525925,-0.640763,-0.490193,-0.209491,-0.196577,-0.417641,-0.494094,-0.246602,0.029339,-0.084301,-0.265879,-0.159891,0.016383,-0.239584,-0.553297,-1.631007,-2.0307,-2.078117,-2.158271,-2.236604,-2.292972,-2.419323,-2.520919,-2.455655,-2.20076,-2.167083,-2.098395,-1.862017,-1.706392,-1.921085,-2.115956,-2.121959,2
-1.286106,-0.373862,-0.384421,-0.444559,0.883825,2.733725,3.556001,5.408155,7.901224,7.233268,4.505842,3.475154,2.013439,1.586253,0.314005,-0.187686,-0.53596,-0.312437,0.034945,0.026719,-0.352143,-0.430182,-0.148775,0.226612,0.105714,-0.036678,0.193837,0.407208,0.101082,-0.205392,-1.443722,-1.888568,-1.881752,-2.012984,-2.137778,-2.286883,-2.506402,-2.642809,-2.560474,-2.250456,-2.261536,-2.198401,-2.014453,-1.888023,-1.902684,-2.057219,-2.074666,2
-1.53965,-0.830796,-0.899869,-0.794862,0.434579,1.741372,3.203609,5.81698,7.520316,7.518228,4.999579,3.829801,1.759586,1.433318,0.295328,-0.095074,-0.437437,-0.139707,0.223623,0.236374,-0.121658,-0.301213,-0.116336,0.306707,0.246308,0.022151,0.315718,0.478107,0.135124,-0.221702,-1.537775,-1.985761,-1.883835,-2.010647,-2.14321,-2.270486,-2.446539,-2.455281,-2.310372,-2.040558,-2.146114,-2.068103,-1.741559,-1.578081,-1.865061,-2.228217,-2.306907,2
-1.409232,-0.877434,-1.008001,-0.604525,0.476074,0.796917,3.094738,5.729671,6.703294,7.244598,5.376538,4.272331,1.58634,1.601035,0.768151,0.680656,0.35345,0.597504,0.770156,0.660727,0.293865,-0.014908,0.005498,0.304698,0.210506,-0.09297,0.082049,0.236843,-0.022799,-0.580723,-1.740732,-2.257397,-2.41304,-2.774523,-2.580065,-2.633301,-2.659234,-2.633701,-2.366446,-2.193421,-2.200587,-2.045744,-1.525269,-1.139881,-1.581248,-2.190504,-2.299954,2
-1.427717,-0.843583,-1.008506,-0.669231,0.468913,0.851223,3.186273,5.716568,6.862662,7.360841,5.40708,4.205699,1.605152,1.570349,0.574081,0.316152,-0.001927,0.312058,0.597553,0.524436,0.156684,-0.085373,0.005278,0.335312,0.28802,0.035812,0.281088,0.401473,0.141081,-0.377371,-1.625694,-2.124764,-2.162279,-2.262095,-2.361468,-2.376969,-2.419876,-2.529658,-2.474034,-2.28231,-2.19906,-2.147723,-1.788521,-1.484142,-1.817007,-2.323978,-2.410502,2
-1.243407,-0.612512,-0.703681,-0.554899,0.610799,1.434217,3.222307,5.899516,7.400448,7.373674,4.933825,3.588851,1.812556,1.586815,0.455866,-0.042533,-0.390737,-0.127262,0.215795,0.1547,-0.177461,-0.176322,0.041749,0.40492,0.344196,0.183738,0.372861,0.534303,0.265714,-0.112407,-1.295955,-1.778485,-1.904284,-2.005386,-2.077997,-2.146064,-2.345287,-2.629162,-2.772325,-2.57089,-2.429153,-2.401907,-2.259486,-2.067409,-1.997815,-2.029132,-1.984893,2
-1.833176,-1.162192,-1.146759,-0.927913,0.191416,1.300588,2.794768,5.354489,6.938441,7.197744,5.175623,4.309516,1.62545,1.280802,0.41579,0.44803,0.202604,0.612758,0.949275,0.994455,0.691153,0.175473,0.070187,0.413795,0.338138,0.072226,0.448009,0.448092,0.051415,-0.609846,-1.964558,-2.472326,-2.486368,-2.60995,-2.646419,-2.513738,-2.465515,-2.493476,-2.463725,-2.313059,-2.236176,-1.872531,-0.956891,-0.486562,-1.612122,-2.52624,-2.700697,2
-1.440211,-0.843954,-0.965976,-0.67588,0.525043,1.048871,2.93163,5.460703,7.19714,7.539489,5.431143,3.983863,1.599802,1.459638,0.448194,0.091781,-0.28712,0.077775,0.475449,0.461393,0.096024,-0.113703,0.023216,0.414858,0.312984,0.117628,0.412945,0.537519,0.22973,-0.250839,-1.538447,-2.015304,-2.01266,-2.140651,-2.224681,-2.240353,-2.322551,-2.49361,-2.582765,-2.330273,-2.272904,-2.154524,-1.820851,-1.600883,-1.936216,-2.278338,-2.334126,2
-1.246716,-0.369984,-0.374264,-0.452737,0.804907,2.673246,3.450153,5.412989,7.83717,7.29135,4.539827,3.483348,2.030754,1.587069,0.31306,-0.179296,-0.498704,-0.296069,0.034837,0.040145,-0.315138,-0.382446,-0.096166,0.264695,0.155091,0.013062,0.219291,0.427039,0.120043,-0.227311,-1.42547,-1.890385,-1.937332,-2.034076,-2.117924,-2.215136,-2.417818,-2.643487,-2.606981,-2.334723,-2.288609,-2.241708,-2.059247,-1.916496,-1.995543,-2.077539,-2.056771,2
-1.203843,-0.469489,-0.550222,-0.477233,0.76227,1.812659,3.21928,5.555027,7.676445,7.444673,4.929259,3.542625,1.8172,1.548027,0.399197,-0.087291,-0.476609,-0.210502,0.14997,0.109537,-0.272513,-0.310527,-0.052297,0.325101,0.202099,0.066216,0.306475,0.493024,0.182602,-0.19649,-1.39885,-1.874788,-1.942156,-2.026093,-2.08927,-2.175617,-2.377918,-2.596597,-2.553106,-2.268522,-2.240212,-2.245552,-2.145299,-2.020205,-2.061787,-2.118374,-2.100329,2
-1.645595,-0.380683,-0.284797,-0.759565,0.384495,4.50426,4.595031,5.951344,7.860017,6.315737,3.254993,3.300373,2.219287,1.135875,-0.53482,-0.892009,-0.60951,-0.37097,-0.214805,-0.217787,-0.411535,-0.420083,-0.009155,0.213676,0.373163,0.411423,0.647595,0.703423,0.296548,-0.268237,-1.517989,-2.007578,-1.965951,-1.761287,-1.414926,-1.132077,-1.444923,-2.230731,-2.421657,-2.247652,-2.283866,-2.384379,-2.147482,-2.003146,-2.475115,-2.838455,-2.870473,2
-1.554611,-1.102412,-1.195182,-0.902179,0.007312,1.27294,3.62742,6.748611,6.605558,7.039599,5.276433,3.827858,1.354717,0.854041,-0.109774,-0.143087,-0.077814,0.23929,0.496517,0.540219,0.43517,0.220552,0.301946,0.583377,0.575586,0.320984,0.582872,0.749935,0.269939,-0.557168,-1.615165,-2.065691,-2.148624,-2.849898,-2.414185,-1.975263,-1.943414,-2.155619,-2.286425,-2.164362,-2.094477,-2.056516,-1.693759,-1.507331,-2.121666,-2.56355,-2.632702,2
-1.818727,-1.242993,-1.323625,-0.958838,0.030547,0.894827,3.468854,6.461146,6.743107,7.279163,5.133879,4.111847,1.518467,1.390339,0.189376,-0.034215,-0.079704,0.40217,0.579013,0.358684,-0.035786,-0.08651,0.173986,0.581994,0.605708,0.269454,0.513995,0.56993,0.074046,-0.497728,-1.753656,-2.215827,-2.17174,-2.231654,-2.153476,-1.904088,-1.869233,-2.151106,-2.233644,-2.142759,-2.273983,-2.118682,-1.540075,-1.274511,-1.865779,-2.613517,-2.758675,2
-1.569603,-0.972926,-1.086453,-0.793352,0.300725,0.988114,3.169342,5.94688,7.042459,7.458055,5.256163,3.997032,1.586865,1.459692,0.339,0.005917,-0.245567,0.174071,0.471602,0.352829,-0.040426,-0.114988,0.10746,0.521911,0.476984,0.209212,0.465829,0.562101,0.148449,-0.349616,-1.616436,-2.080316,-2.104339,-2.201748,-2.183635,-2.037943,-2.121772,-2.446926,-2.503285,-2.294994,-2.31323,-2.145491,-1.701185,-1.460217,-1.784437,-2.389606,-2.482201,2
-1.716842,-1.220571,-1.228069,-1.05989,-0.115698,0.785338,3.052239,6.49313,6.663379,7.045959,5.000808,3.796384,1.735431,1.532578,0.777537,0.86543,0.862459,1.042683,0.830087,0.372238,-0.003111,-0.090601,0.085168,0.422577,0.376886,0.089821,0.285094,0.350356,-0.056684,-0.515633,-1.812735,-2.310554,-2.289432,-2.4224,-2.527527,-2.505494,-2.521127,-2.615641,-2.588194,-2.307637,-2.234886,-1.841179,-1.037598,-0.856711,-1.569984,-2.430544,-2.586843,2
-1.719817,-1.147948,-1.246311,-0.874886,0.162165,0.911633,3.374466,6.168834,6.751943,7.187608,5.109524,4.079395,1.568481,1.436268,0.425423,0.342353,0.315386,0.722973,0.735849,0.465339,0.072576,-0.022072,0.173969,0.521982,0.449663,0.098101,0.320964,0.407144,0.036496,-0.472658,-1.779767,-2.264518,-2.191583,-2.299216,-2.417093,-2.44924,-2.4524,-2.525779,-2.438711,-2.209787,-2.208793,-1.99623,-1.309516,-1.005571,-1.628807,-2.484078,-2.693755,2
-1.566686,-0.806879,-0.838931,-0.766336,0.299312,1.997483,3.480163,6.043246,7.143235,6.903258,4.344305,3.626663,1.911902,1.480632,0.263357,0.203371,0.455524,0.888293,0.776733,0.377069,0.053849,0.070972,0.41051,0.713057,0.557468,0.171036,0.071941,0.208292,-0.160959,-0.906663,-1.990429,-2.438889,-2.591047,-3.355849,-2.910015,-2.576813,-2.433878,-2.488767,-2.388825,-2.168998,-2.135826,-1.81782,-1.030291,-0.702636,-1.386078,-2.386863,-2.602193,2
-1.187156,-0.42637,-0.526824,-0.503146,0.650526,2.025186,3.240894,5.681361,7.469129,7.276179,4.702678,3.621636,1.917919,1.58415,0.404672,0.050973,-0.154993,0.124495,0.353677,0.238437,-0.10504,-0.161824,0.09575,0.460297,0.345578,0.096307,0.1264,0.352406,0.042077,-0.518396,-1.578009,-2.036658,-2.22698,-2.875948,-2.592251,-2.42394,-2.435321,-2.598291,-2.584097,-2.324913,-2.164219,-2.037381,-1.716375,-1.529886,-1.798048,-2.161243,-2.193418,2
-2.050323,-1.214641,-1.263247,-1.163452,0.008515,1.470542,3.188162,5.680334,7.024511,7.003769,4.46544,3.758864,1.738463,1.262787,0.002915,0.173607,0.620519,1.3313,1.144524,0.566791,0.168885,0.192737,0.501631,0.837146,0.648743,0.263406,0.5914,0.60004,-0.01653,-0.841684,-2.172995,-2.58536,-2.55353,-2.742429,-2.626462,-2.339435,-2.124792,-2.279652,-2.302581,-2.145993,-2.128068,-1.734458,-0.717568,-0.358747,-1.682932,-2.940261,-3.259889,2
-1.281583,-0.421848,-0.483287,-0.526558,0.66095,2.447413,3.46356,5.599192,7.62116,7.238894,4.620882,3.623376,1.953677,1.476645,0.226271,-0.16698,-0.389893,-0.12691,0.168659,0.134542,-0.186601,-0.255378,-0.002416,0.340622,0.267832,0.091803,0.318205,0.497123,0.158002,-0.314433,-1.502415,-1.96615,-2.058879,-2.23197,-2.234381,-2.190749,-2.285715,-2.53087,-2.618613,-2.351635,-2.250454,-2.176308,-1.954122,-1.797757,-2.037127,-2.273378,-2.2924,2
-1.712279,-1.028191,-1.112121,-0.914636,0.279957,1.07908,2.943838,5.568785,7.13817,7.391332,4.996137,3.807382,1.679101,1.43886,0.347723,0.220187,0.208336,0.744173,0.801453,0.451244,0.034424,0.0301,0.302149,0.686148,0.520191,0.21231,0.518349,0.588081,0.088633,-0.534883,-1.831664,-2.292628,-2.339362,-2.412153,-2.405838,-2.269614,-2.244366,-2.493296,-2.519111,-2.379524,-2.240389,-1.986029,-1.293872,-0.960287,-1.774182,-2.581787,-2.749932,2
-2.320811,-1.633717,-1.647594,-1.363789,-0.269778,0.643319,2.917867,5.6031,6.328956,6.683471,4.510274,3.772879,1.529308,1.202453,0.100412,0.494789,1.172245,2.050275,1.64982,0.846035,0.405218,0.452216,0.763606,1.085887,0.856582,0.397463,0.76456,0.663696,-0.02054,-0.875868,-2.282639,-2.703721,-2.603726,-2.689274,-2.649944,-2.344334,-2.128077,-2.359699,-2.655109,-2.483548,-2.322839,-1.629804,-0.209951,0.316535,-1.368908,-3.095258,-3.55204,2
-1.466534,-0.690361,-0.723221,-0.664531,0.502617,1.88442,3.244271,5.647957,7.362181,7.288922,4.780071,3.71653,1.837984,1.453604,0.306721,0.054423,-0.086366,0.287563,0.468907,0.299371,-0.057547,-0.125495,0.122499,0.496005,0.379189,0.14282,0.404373,0.527844,0.11034,-0.381015,-1.630214,-2.09536,-2.135287,-2.243742,-2.280657,-2.256885,-2.370345,-2.676556,-2.766141,-2.504767,-2.34415,-2.096908,-1.586493,-1.342018,-1.877267,-2.40722,-2.50953,2
-1.437515,-0.600983,-0.701609,-0.724757,0.426278,2.209501,3.607562,6.001148,7.466624,7.186855,4.515231,3.770914,1.924281,1.530031,0.105454,-0.295015,-0.368122,-0.049972,0.218395,0.097233,-0.222811,-0.283151,0.023906,0.417828,0.41579,0.158583,0.321675,0.515642,0.177894,-0.242286,-1.502852,-1.927544,-1.856342,-2.155751,-2.097447,-2.114647,-2.253023,-2.518988,-2.731291,-2.367772,-2.279998,-2.116982,-1.791382,-1.68529,-1.899327,-2.372046,-2.493923,2
-1.249124,-0.455776,-0.552507,-0.529212,0.668858,2.040127,3.326006,5.710249,7.606472,7.409266,4.801183,3.63556,1.876869,1.551518,0.319089,-0.152999,-0.479435,-0.226208,0.115642,0.083825,-0.266026,-0.335224,-0.084812,0.315047,0.233205,0.031468,0.250877,0.464037,0.136642,-0.21568,-1.434138,-1.873413,-1.886881,-2.132546,-2.140681,-2.236906,-2.426957,-2.578298,-2.529521,-2.184676,-2.196207,-2.161042,-1.991579,-1.887162,-1.969235,-2.187731,-2.211964,2
-1.37301,-0.513463,-0.577394,-0.619842,0.517797,2.367772,3.58863,5.893521,7.543975,7.200666,4.577596,3.683932,1.930484,1.478701,0.117282,-0.284822,-0.429745,-0.145079,0.137286,0.079785,-0.216576,-0.261511,0.025952,0.38671,0.369793,0.156461,0.379701,0.534807,0.159946,-0.34314,-1.53173,-1.971764,-2.028452,-2.21572,-2.177636,-2.055874,-2.093241,-2.350863,-2.474094,-2.280828,-2.221185,-2.184603,-1.997485,-1.871366,-2.094634,-2.390243,-2.426498,2
-1.598734,-0.986694,-1.104291,-0.925061,0.132974,0.949066,3.271529,6.275469,6.87684,7.377173,5.058783,3.978837,1.643888,1.482647,0.214923,-0.11987,-0.203928,0.223062,0.448579,0.248554,-0.079702,-0.09374,0.202483,0.652049,0.680915,0.370823,0.565595,0.622288,0.201788,-0.348838,-1.602364,-2.058682,-2.05802,-2.159031,-2.124893,-1.885639,-1.825913,-2.127257,-2.448882,-2.331918,-2.304611,-2.212425,-1.823763,-1.631829,-2.07834,-2.62317,-2.720669,2
-1.313281,-0.643792,-0.772429,-0.636528,0.521438,1.330996,3.10808,5.805136,7.313068,7.521383,5.106802,3.757163,1.724426,1.541404,0.399845,-0.041653,-0.391627,-0.066548,0.258877,0.17538,-0.194497,-0.225729,0.029774,0.443252,0.377463,0.161691,0.409085,0.555837,0.179291,-0.245943,-1.465284,-1.925814,-1.985269,-2.07135,-2.085056,-2.055459,-2.194619,-2.483932,-2.536557,-2.307205,-2.253447,-2.222788,-2.01142,-1.85775,-2.050911,-2.329774,-2.351726,2
-1.523143,-0.926569,-1.027602,-0.854429,0.193523,1.109841,3.316673,6.211101,6.95599,7.376422,5.040129,3.921886,1.708947,1.515007,0.297845,-0.077045,-0.208671,0.182733,0.435805,0.255206,-0.064314,-0.100126,0.159396,0.570809,0.584896,0.3116,0.490666,0.55942,0.186048,-0.35574,-1.603878,-2.075536,-2.136422,-2.237683,-2.231506,-2.000113,-1.945109,-2.224069,-2.470755,-2.392095,-2.347478,-2.240776,-1.836511,-1.581268,-1.92137,-2.473417,-2.528315,2
-1.268057,-0.606341,-0.726558,-0.622603,0.488421,1.54837,3.201378,5.819155,7.273187,7.449656,5.048457,3.78409,1.794349,1.535793,0.401598,-0.044754,-0.371265,-0.081828,0.261432,0.214615,-0.125225,-0.196178,0.013637,0.397584,0.340003,0.145284,0.346532,0.490662,0.180968,-0.247389,-1.471719,-1.957399,-2.064012,-2.163563,-2.205573,-2.164029,-2.295971,-2.560465,-2.653887,-2.379888,-2.289779,-2.204055,-1.93836,-1.727263,-1.913227,-2.220257,-2.235524,2
-1.661643,-0.974042,-1.090827,-0.955114,0.116348,1.503268,3.60401,6.248133,7.02582,7.089039,4.879142,4.12341,1.677114,1.37569,0.035557,-0.210988,-0.26583,0.147777,0.438933,0.399241,0.118172,-0.02497,0.159802,0.490541,0.575889,0.285092,0.579236,0.617989,0.211999,-0.470955,-1.702523,-2.169063,-2.232099,-2.32224,-2.222344,-1.80794,-1.706357,-2.084741,-2.405612,-2.380346,-2.298753,-2.123228,-1.656362,-1.431971,-2.055253,-2.670236,-2.778764,2
-1.724517,-1.038825,-1.136333,-0.952505,0.124504,1.247903,3.573121,6.182679,6.784451,7.001547,4.792158,4.137314,1.641519,1.393582,0.050297,-0.053939,0.11585,0.714617,0.839601,0.497324,0.12709,0.070274,0.335547,0.684356,0.684791,0.324485,0.504009,0.518684,0.126207,-0.669953,-1.878379,-2.334171,-2.4339,-2.497761,-2.413548,-1.992025,-1.836146,-2.17833,-2.580029,-2.560402,-2.403902,-2.057933,-1.318799,-0.99815,-1.84109,-2.697471,-2.873802,2
-1.674685,-0.822471,-0.830168,-0.859827,0.219249,2.447399,3.741946,6.085618,7.26826,6.810723,4.452051,4.03178,1.819011,1.247475,-0.081472,-0.170889,-0.134766,0.290783,0.506109,0.484331,0.223948,0.000922,0.146363,0.435767,0.478063,0.198863,0.517387,0.563333,0.10189,-0.63346,-1.840011,-2.314187,-2.412179,-2.470319,-2.36731,-1.976018,-1.905103,-2.303049,-2.493015,-2.467293,-2.338517,-2.051935,-1.394601,-1.074961,-1.962051,-2.681359,-2.811628,2
-1.986973,-1.295817,-1.352475,-1.088939,0.031054,1.068808,3.557234,6.05341,6.676035,6.999098,4.864112,4.286907,1.641913,1.491873,0.153412,0.034673,0.159359,0.793864,0.950694,0.613359,0.194979,0.098721,0.353104,0.728787,0.696837,0.313318,0.471518,0.476827,0.10846,-0.654048,-1.972128,-2.458167,-2.507391,-2.596208,-2.480641,-2.11006,-1.871556,-2.056912,-2.275899,-2.293624,-2.330234,-2.057018,-1.252522,-0.859434,-1.659919,-2.718224,-2.940167,1
-1.771655,-1.206625,-1.272246,-1.038738,0.038606,0.896541,3.279386,6.264571,6.800948,7.319824,5.068896,4.119548,1.657473,1.497139,0.237078,-0.074112,-0.07457,0.413766,0.623125,0.350021,0.01066,-0.031896,0.250911,0.655961,0.684527,0.344904,0.49487,0.557445,0.21146,-0.450347,-1.708935,-2.195449,-2.239173,-2.319669,-2.246748,-1.897067,-1.697684,-1.909883,-2.293942,-2.307343,-2.326952,-2.207352,-1.699435,-1.44774,-2.030972,-2.615097,-2.714028,1
