@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute target {1,2,3,4}

@data
6.128396,5.862524,6.551863,5.760443,6.997688,5.167822,7.91823,3.826456,13.130519,9.015577,-22.276669,-14.623232,-17.945456,-13.210616,-13.846227,-10.067642,-8.619423,-4.587194,-2.775373,0.621915,1.509323,3.828009,4.064403,5.161368,5.180238,5.785683,5.624357,5.817019,1
7.125502,7.044053,6.876085,7.029264,7.023029,7.129148,7.033662,7.033717,7.15709,7.221471,6.346092,-17.96209,-20.730331,-18.617209,-17.149653,-14.914744,-12.160129,-8.656944,-5.185337,-1.794132,0.907686,2.869952,4.748701,5.839694,6.016227,6.279929,6.659471,6.829797,2
6.07222,5.938756,5.921095,6.062522,5.897631,6.224258,5.729181,17.562655,-15.403386,-18.755866,-16.493529,-15.982616,-13.603161,-11.34834,-8.239833,-5.520275,-2.175614,0.044819,1.932873,3.222114,4.220338,4.663713,5.261868,5.432971,5.714981,5.821788,5.81428,5.984558,1
-16.640689,-16.636548,-16.703991,-16.636402,-16.520273,-16.243887,-14.648845,-7.942012,1.732653,5.577443,6.312865,6.386787,6.302926,6.38522,6.445717,6.370425,6.307704,6.330231,6.445898,6.380941,6.422093,6.354319,6.110322,6.474649,6.521363,6.396331,6.308501,6.406257,4
-15.573273,-15.692998,-15.835082,-15.746448,-15.668194,-15.649079,-14.913074,-11.923454,-3.921081,3.605125,6.205314,6.490429,6.830732,6.753788,6.780347,6.803702,6.781846,6.808645,6.816865,6.838215,6.644437,6.807649,6.851506,6.892644,6.655279,6.809404,6.832277,6.71448,4
-16.022642,-16.279299,-16.266412,-16.151893,-16.161653,-16.03938,-15.074197,-10.124404,-0.520793,5.220983,6.340873,6.511302,6.558259,6.293306,6.541062,6.576465,6.63339,6.650442,6.555179,6.679094,6.328655,6.6069,6.568023,6.553972,6.66523,6.441054,6.452445,6.464036,4
6.568709,6.355747,6.715231,6.184005,7.176121,5.510527,7.546668,5.004605,8.688047,3.295378,16.326742,3.199143,-22.262054,-13.843211,-17.362682,-12.618376,-13.606141,-9.952186,-9.227287,-4.749919,-3.160623,0.144295,0.953173,3.2501,3.721353,5.037462,5.417789,5.687382,1
-19.851081,-19.774336,-19.851321,-19.730043,-18.545914,-12.543795,-0.900612,4.148759,5.313067,5.382788,5.392462,5.379019,5.289656,5.567128,5.518582,5.579791,8.44065,2.034108,4.796136,5.549071,5.136263,5.427204,5.25276,5.358503,5.488934,5.378255,5.327924,5.436041,3
5.988529,6.140464,6.01893,6.228407,5.935965,6.329316,5.875326,6.753495,5.415842,18.257145,-14.210485,-19.070118,-16.058855,-16.06574,-13.197297,-11.815823,-8.650682,-5.951298,-2.824041,-0.376522,1.576703,2.848089,4.127223,4.698672,5.198956,5.50444,5.678171,5.645187,1
7.18758,7.169651,6.914952,7.131825,6.859183,7.145384,6.780219,7.709165,6.841829,7.563077,-15.922379,-20.969175,-18.01127,-17.93263,-15.154559,-13.146107,-9.018117,-5.681151,-2.014615,0.932292,3.02629,4.532537,5.517105,5.926784,6.521689,6.496693,6.62584,6.96791,2
-12.34021,-12.260405,-12.192549,-12.223478,-12.096509,-12.075834,-12.105861,-12.12019,-12.147157,-11.665348,-9.762553,-2.368787,5.80386,8.001845,8.547102,8.598429,8.598696,8.605793,8.627361,8.469446,8.553449,8.524433,8.535657,8.484614,8.567347,8.474409,8.48962,8.47682,4
6.672372,6.650746,6.395632,6.942989,6.193876,7.159113,6.043737,7.867379,4.849424,18.948251,-9.686287,-19.309456,-14.421513,-16.096856,-13.046069,-13.048986,-9.394705,-7.675616,-4.170854,-2.557887,-0.08227,1.465077,3.574293,3.961329,5.125872,5.449636,6.04504,6.145732,1
7.487898,7.398101,7.463491,7.216866,7.900581,7.069881,8.753627,4.168653,-19.185374,-18.514299,-18.288887,-16.690113,-15.127371,-12.217916,-9.479094,-5.677485,-2.738691,0.379291,2.068698,4.195079,5.262365,6.209171,6.415502,6.841399,7.010716,7.275766,7.526072,7.276075,2
