@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute target {1,2}

@data
1.408018,2.345614,1.414093,0.660133,0.188538,-0.051708,-0.018084,1.847896,2.738504,0.296339,0.664791,-0.762637,-0.984544,-1.253559,-1.38965,-1.43155,-1.3695,-1.304674,-1.243263,-1.088622,-1.019992,-1.05052,-0.926152,-0.992932,-1.12416,-0.735355,-0.722037,-0.628489,-0.913214,-0.793028,-1.310512,-1.391819,-1.318179,-1.089668,-0.634393,0.224171,1.753283,4.344269,7.289033,7.382433,5.144633,2.047135,-0.534432,-2.247659,-3.32684,-3.933049,-4.158664,2
1.437395,2.373099,1.438481,0.679196,0.206124,-0.040447,-0.033304,1.667205,2.512916,0.238812,0.573235,-0.737819,-0.976288,-1.234153,-1.380522,-1.422992,-1.365377,-1.309045,-1.253011,-1.108583,-1.041839,-1.072277,-0.958092,-1.016168,-1.134224,-0.780053,-0.763162,-0.67415,-0.929752,-0.818703,-1.293709,-1.362507,-1.272906,-1.033424,-0.570798,0.298807,1.848106,4.452253,7.370366,7.432137,5.150975,2.055347,-0.533435,-2.254809,-3.321576,-3.911011,-4.130319,2
1.430805,2.366777,1.430205,0.67752,0.206213,-0.038189,-0.028617,1.678543,2.51726,0.248834,0.581411,-0.730632,-0.968394,-1.227884,-1.37404,-1.418598,-1.359203,-1.306243,-1.249543,-1.106059,-1.041721,-1.073579,-0.960548,-1.018907,-1.136741,-0.782949,-0.768276,-0.681568,-0.93327,-0.82483,-1.30125,-1.371941,-1.282383,-1.040215,-0.578752,0.290336,1.839925,4.452611,7.38138,7.435635,5.142957,2.050338,-0.531559,-2.249323,-3.314374,-3.906336,-4.124825,2
1.422374,2.360175,1.426784,0.671893,0.205778,-0.036533,-0.026226,1.675965,2.519257,0.260775,0.583955,-0.720188,-0.960861,-1.223474,-1.372802,-1.419811,-1.355323,-1.302065,-1.244594,-1.10261,-1.037145,-1.070587,-0.956891,-1.014671,-1.132948,-0.778454,-0.765529,-0.681401,-0.931794,-0.823274,-1.302493,-1.372929,-1.282285,-1.041555,-0.584122,0.291376,1.8526,4.474333,7.381252,7.424548,5.131428,2.041042,-0.539924,-2.258587,-3.325705,-3.919232,-4.139523,2
1.385885,2.317849,1.379518,0.634601,0.179651,-0.04698,0.020433,2.001157,2.927295,0.343915,0.75477,-0.745684,-1.013718,-1.275522,-1.420128,-1.466078,-1.390431,-1.324926,-1.246801,-1.060321,-0.977913,-1.021452,-0.895646,-0.962623,-1.096474,-0.678132,-0.67573,-0.585283,-0.877731,-0.762056,-1.322904,-1.415557,-1.345542,-1.124616,-0.683617,0.15909,1.685528,4.281094,7.208949,7.340158,5.098378,2.022887,-0.555082,-2.275318,-3.353776,-3.959319,-4.181799,2
1.391298,2.319461,1.38077,0.633811,0.17968,-0.046821,0.01484,1.997251,2.915837,0.339031,0.749286,-0.748166,-1.015337,-1.276495,-1.422292,-1.466644,-1.392618,-1.326671,-1.250033,-1.062026,-0.979616,-1.022876,-0.895615,-0.962858,-1.09588,-0.679479,-0.674147,-0.582256,-0.87751,-0.761746,-1.317748,-1.41182,-1.341509,-1.118743,-0.677252,0.166111,1.691581,4.278572,7.212197,7.337912,5.100838,2.024258,-0.554369,-2.276147,-3.353973,-3.959199,-4.182891,2
1.391002,2.320909,1.387432,0.63961,0.184746,-0.042097,0.019297,1.995626,2.918915,0.343638,0.752696,-0.743429,-1.011863,-1.274369,-1.418468,-1.464291,-1.389794,-1.324143,-1.248284,-1.061717,-0.980146,-1.023826,-0.899262,-0.96663,-1.099218,-0.685042,-0.67971,-0.591132,-0.882676,-0.765844,-1.322288,-1.416531,-1.345159,-1.120375,-0.679787,0.160769,1.688525,4.281306,7.209357,7.33728,5.101409,2.023288,-0.551121,-2.272711,-3.353651,-3.959921,-4.182322,2
1.423248,2.367289,1.424832,0.655596,0.185001,-0.046442,-0.005028,1.911001,2.835308,0.325126,0.719215,-0.758339,-1.01327,-1.264777,-1.394055,-1.442478,-1.373697,-1.306879,-1.250348,-1.076608,-1.003078,-1.042221,-0.916827,-0.980186,-1.124667,-0.719516,-0.710553,-0.609965,-0.899374,-0.778824,-1.315957,-1.41154,-1.340369,-1.106344,-0.65966,0.178459,1.697472,4.289545,7.225739,7.343971,5.143771,2.054092,-0.519628,-2.244912,-3.33451,-3.950624,-4.178987,2
1.423521,2.368379,1.427595,0.655406,0.180224,-0.049923,-0.010128,1.901003,2.832687,0.318092,0.713383,-0.754643,-1.008002,-1.261936,-1.392662,-1.441462,-1.373066,-1.304585,-1.249742,-1.07977,-1.002801,-1.042213,-0.91653,-0.9795,-1.122574,-0.718169,-0.705176,-0.603832,-0.893191,-0.771935,-1.310156,-1.409192,-1.338255,-1.102009,-0.653073,0.184703,1.702866,4.300131,7.22553,7.341134,5.137117,2.05243,-0.526888,-2.251759,-3.343304,-3.959526,-4.1882,2
1.425006,2.381077,1.436736,0.661197,0.185832,-0.047915,-0.00704,1.915073,2.836234,0.325006,0.719481,-0.754262,-1.009921,-1.264222,-1.393425,-1.443327,-1.373245,-1.306095,-1.24947,-1.078958,-1.001055,-1.040619,-0.913479,-0.978796,-1.12024,-0.713355,-0.704829,-0.601331,-0.889565,-0.767529,-1.310205,-1.408994,-1.335759,-1.102036,-0.654383,0.184848,1.701436,4.295336,7.210354,7.312014,5.143271,2.047424,-0.528844,-2.257557,-3.352331,-3.970601,-4.200934,2
