@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute target {1,2,3,4,5,6}

@data
-2.639419,4.639618,7.764544,2.377346,-3.508197,0.4911,6.868941,8.316535,5.552008,-1.796748,-4.236976,-5.706852,-4.445059,-3.698024,-6.177814,-3.801005,2
-1.760732,4.667635,7.802783,4.138721,-1.955608,-0.425382,5.983784,7.778238,5.550327,-0.849863,-5.146322,-5.135551,-5.173578,-5.152407,-5.163356,-5.158688,6
-1.684962,4.813395,7.506975,3.792127,-2.335674,-0.082484,6.088197,7.676231,5.897797,-0.652332,-5.188915,-5.125994,-5.200438,-5.154239,-5.181024,-5.168658,6
-3.293785,4.535974,7.848213,3.87323,-3.67022,-1.785677,6.030197,8.319702,5.912423,-1.699183,-3.840641,-6.20068,-3.128111,-3.598508,-6.334392,-2.968543,3
-2.874521,4.597584,7.828878,3.032175,-3.785527,-0.612644,6.344552,8.156319,6.113497,-1.50579,-4.126555,-5.988461,-4.191303,-3.38749,-6.254803,-3.34591,3
-1.706777,4.54747,7.583004,3.541863,-2.293977,0.298097,6.437843,7.897197,5.517867,-0.837765,-5.156658,-5.142001,-5.18529,-5.159677,-5.173718,-5.167477,6
-1.708817,4.88958,7.232432,4.54439,-1.88063,-0.470885,5.916116,7.499847,5.910769,-0.621049,-5.246118,-5.170498,-5.249026,-5.201353,-5.22863,-5.216132,6
-2.980531,4.10061,7.422554,2.302003,-3.408683,0.511806,7.314994,8.066246,6.180893,-1.48874,-4.187478,-5.896227,-4.490011,-3.924203,-6.053191,-3.470041,2
-2.800424,4.449189,7.691437,2.785459,-3.774982,-0.662472,6.595616,8.606995,5.873099,-1.451568,-4.308276,-5.787163,-3.868363,-3.698281,-6.046321,-3.603946,2
-3.160493,4.635131,8.078386,3.069768,-4.016778,-0.782315,6.356935,8.408263,5.367869,-1.815831,-3.385693,-6.238151,-3.274377,-3.167545,-6.599404,-3.475767,4
-1.586812,4.929742,7.544635,4.50449,-1.855184,-0.465885,5.853069,7.544729,5.599511,-0.809437,-5.202229,-5.186118,-5.232677,-5.204453,-5.220252,-5.213131,6
-1.712762,4.789369,7.193555,2.716386,-2.705274,1.321048,7.048695,7.635488,5.558129,-0.860985,-5.154189,-5.144595,-5.183642,-5.160468,-5.173224,-5.167531,6
-1.472927,4.771521,7.233408,2.806488,-2.39162,0.648863,6.634956,7.819319,5.84828,-0.639947,-5.202531,-5.184631,-5.233586,-5.203989,-5.220522,-5.213082,6
-1.789882,4.827341,7.604628,3.695326,-2.243309,0.115342,6.375305,7.76543,5.476352,-0.944216,-5.1592,-5.113862,-5.170136,-5.13671,-5.155437,-5.146971,6
-3.483227,4.446891,7.843028,2.64089,-4.359651,-0.435631,6.808771,8.333044,5.848195,-1.884686,-4.163722,-5.46939,-3.694314,-3.373113,-6.247452,-2.809633,3
-3.094302,4.74192,7.432831,2.49607,-4.20935,0.12215,6.961288,7.916798,6.007309,-1.603966,-3.74592,-6.399462,-3.933648,-3.473758,-6.488713,-2.729247,4
-2.729113,4.534434,7.807236,3.119389,-3.620535,-0.632975,6.190764,8.161774,6.158686,-1.274672,-3.806301,-6.029294,-4.37301,-3.008144,-6.389593,-4.108645,2
-2.676328,4.458691,7.902731,2.821022,-3.625835,-0.403407,6.528512,8.436543,5.759494,-1.809762,-4.255663,-6.082283,-3.668774,-3.97014,-6.153098,-3.261702,2
-2.804718,4.523826,7.855429,3.656465,-2.899319,-1.361455,6.122034,8.287883,5.89537,-1.352953,-4.065853,-5.970373,-4.354981,-3.578322,-6.328725,-3.624307,2
-2.68378,4.670255,7.760913,1.928422,-3.751688,0.986603,6.826636,7.979165,5.791893,-1.427696,-4.123005,-6.167837,-3.949333,-3.862645,-6.442538,-3.535366,2
-3.343031,4.190417,7.772877,3.115241,-4.043769,-0.183897,7.043688,7.772175,6.003658,-1.859497,-4.665482,-6.128929,-2.849893,-4.271344,-5.944821,-2.607391,3
-1.588446,4.799022,7.581486,3.770727,-2.166073,-0.228277,6.100197,7.64649,5.82499,-0.581052,-5.208593,-5.150232,-5.224428,-5.178186,-5.204998,-5.192627,5
-1.537909,4.914356,7.445367,3.290202,-2.215717,0.180985,6.389515,7.741899,5.701028,-0.685077,-5.190805,-5.182392,-5.227649,-5.199891,-5.215468,-5.208445,6
-2.391421,4.752145,7.406051,2.562403,-3.389037,0.13748,6.9408,8.002529,5.721057,-1.346589,-4.42436,-6.367429,-3.409353,-4.562773,-6.622507,-3.008996,2
-2.689145,4.241796,7.732799,3.407492,-3.357371,-0.150039,6.44653,7.964984,5.938563,-1.359473,-4.153793,-6.572157,-3.559816,-4.555284,-6.467743,-2.867344,2
-2.798507,4.632492,7.626203,2.729153,-3.821671,-0.027824,6.637885,8.326581,5.853924,-1.474875,-4.330322,-5.891151,-4.013392,-3.629744,-6.206414,-3.612338,2
-1.820419,4.615419,7.921974,4.447872,-1.921569,-1.103881,5.262593,8.078073,5.799728,-0.805413,-5.102403,-5.03807,-5.104572,-5.064888,-5.087327,-5.077116,6
-1.639791,4.75043,7.371012,3.797699,-2.31241,-0.015512,6.295911,7.772728,5.796962,-0.811219,-5.180753,-5.13288,-5.191624,-5.156782,-5.176298,-5.167473,6
-3.336543,4.507187,8.306155,4.570615,-2.866341,-2.649885,4.872376,8.134035,6.174726,-1.483015,-3.482668,-6.211862,-3.796109,-3.153169,-6.346179,-3.239324,5
-1.919568,4.052599,7.258831,3.580244,-2.231509,0.448037,6.62387,7.678021,6.177805,-0.532316,-5.214075,-5.144274,-5.217599,-5.174082,-5.198528,-5.187456,6
-1.910947,4.294862,7.516777,3.926294,-2.093552,-0.271942,6.208109,8.109517,5.72388,-0.722161,-5.143103,-5.091693,-5.15814,-5.117221,-5.140735,-5.129944,6
-2.812563,4.246733,6.717092,1.05382,-4.017483,2.105112,7.640549,7.905317,6.445552,-1.859659,-4.420945,-6.224196,-3.826288,-3.919831,-6.131366,-2.901843,2
-1.57943,4.835048,7.38016,3.776987,-1.953675,0.178034,6.447986,7.492016,5.634112,-0.71757,-5.25225,-5.214215,-5.277731,-5.238087,-5.260939,-5.250444,6
-1.690647,4.766484,7.515899,3.419405,-2.310396,0.404648,6.453618,7.84546,5.5027,-0.875497,-5.149834,-5.164344,-5.184994,-5.175361,-5.179206,-5.177934,6
-3.113669,3.792351,8.361909,5.1431,-2.399388,-2.192972,5.187604,8.176377,5.744717,-1.372777,-4.022678,-6.170722,-3.743054,-4.551614,-6.166331,-2.672852,3
-1.390482,4.889666,7.029873,3.723162,-2.07525,0.428198,6.509693,7.33333,5.872028,-0.48872,-5.281126,-5.286105,-5.331143,-5.30274,-5.318837,-5.311548,6
-3.236622,4.117829,8.321939,4.293091,-3.313623,-2.132491,5.655822,8.328051,5.853115,-1.627594,-4.037006,-5.985528,-3.778059,-3.142298,-6.168736,-3.147891,3
-3.015906,4.502413,8.182093,4.136838,-3.305058,-1.675937,5.68308,8.255027,5.572186,-1.532961,-4.312022,-6.336596,-3.029555,-4.003329,-6.390244,-2.730028,3
-1.715548,4.605854,7.022885,2.730303,-2.355518,1.173262,7.051621,7.650968,5.825861,-0.723217,-5.187076,-5.199946,-5.228888,-5.212378,-5.220901,-5.217281,6
-2.952309,4.563779,8.122813,3.684166,-3.452155,-1.194413,6.296098,8.321373,5.455861,-1.858227,-4.289772,-5.98777,-3.47295,-4.202951,-5.994886,-3.038655,3
-2.396149,4.389466,7.337323,2.284046,-3.638815,0.285474,6.649407,8.421918,6.341999,-1.202655,-4.382086,-5.749818,-4.475289,-3.667507,-6.088694,-4.10862,2
-1.763088,4.547224,7.766016,4.989224,-1.432809,-1.008962,5.570013,7.773035,5.430802,-0.856218,-5.175884,-5.138605,-5.192075,-5.160506,-5.178008,-5.170157,6
-1.793074,5.045131,7.306892,2.818779,-2.616636,0.397337,6.712168,7.843002,5.750657,-0.825807,-5.129202,-5.067579,-5.129694,-5.093712,-5.113585,-5.104676,6
-2.387041,4.448499,7.620457,2.895042,-3.349524,-0.684132,6.320118,8.389986,6.301083,-1.149821,-4.327336,-5.721745,-4.431021,-3.576802,-5.928873,-4.41889,2
-3.083151,4.314752,8.178692,3.721156,-3.401581,-0.740398,6.366002,8.20116,5.419773,-1.569238,-4.052611,-6.080334,-3.586368,-4.191373,-6.207584,-3.288897,3
-2.659071,4.43148,7.479235,2.587487,-3.275309,0.485685,7.012911,8.344083,5.844366,-1.668164,-4.388161,-5.425247,-4.564362,-4.386333,-5.599358,-4.219241,1
-2.982406,4.681603,8.043741,4.108782,-3.332957,-1.661585,5.746632,7.994688,5.782186,-1.535852,-3.796835,-6.439842,-3.368936,-3.253151,-6.712696,-3.273373,5
-2.868229,4.456334,7.802583,2.724394,-3.814854,-0.586319,6.608231,8.590001,5.812553,-1.738234,-4.155302,-5.955461,-3.960181,-3.979237,-5.885963,-3.050318,3
-2.862694,4.756894,7.797237,2.358469,-3.99663,0.067337,6.612297,8.153489,5.916471,-1.390767,-3.772713,-5.874127,-4.439758,-3.234115,-6.311929,-3.779461,2
-1.736918,4.872752,7.531901,3.418163,-2.460576,0.296143,6.382764,7.615926,5.797671,-0.770624,-5.18804,-5.110328,-5.186559,-5.140616,-5.166825,-5.154833,6
-1.715562,4.971477,7.455817,2.936423,-2.640248,0.861324,6.82815,7.554746,5.498077,-0.82123,-5.184159,-5.105334,-5.186479,-5.135838,-5.16546,-5.151702,6
-2.304896,4.375316,7.885595,3.267415,-3.045365,-0.179815,6.466268,8.05922,5.702007,-1.138558,-3.994101,-6.056903,-4.487886,-4.080422,-6.445462,-4.022414,1
-1.805523,4.60184,7.451719,3.447692,-2.198706,0.271141,6.608807,7.782767,5.659697,-0.811519,-5.156693,-5.150136,-5.186424,-5.165955,-5.176654,-5.172055,6
-2.807456,4.390699,7.619824,2.833843,-3.524055,-0.422905,6.519771,8.36768,6.261939,-1.409863,-4.48203,-5.700934,-4.107415,-3.757103,-6.0287,-3.753295,2
-1.486215,4.820031,7.598737,3.738891,-2.172375,0.1473,6.12837,7.552358,5.674567,-0.577317,-5.241477,-5.196795,-5.272307,-5.222849,-5.252387,-5.23853,5
-1.814121,4.810829,7.228346,3.19791,-2.59225,0.709686,6.898995,7.729524,5.609445,-1.029782,-5.112264,-5.115224,-5.135311,-5.126888,-5.129873,-5.129022,6
-1.744842,4.792642,7.532089,3.201512,-2.3409,0.563946,6.602033,7.822543,5.473461,-0.96154,-5.140331,-5.144212,-5.172667,-5.157134,-5.164919,-5.161679,6
-3.073472,4.339227,7.739972,4.19481,-3.492668,-1.152863,6.096474,7.770974,6.339948,-1.680395,-4.153657,-6.20788,-3.834002,-4.319506,-6.111053,-2.455908,3
-1.644389,4.763787,7.22587,3.285521,-2.390224,0.479021,6.689146,7.647519,5.803336,-0.700009,-5.196586,-5.161377,-5.219024,-5.183981,-5.203807,-5.194802,6
-1.629612,4.732673,7.355825,3.404168,-2.307706,0.427204,6.592313,7.569987,5.783289,-0.663306,-5.207984,-5.181474,-5.237101,-5.20261,-5.222344,-5.213322,6
-1.632196,4.341938,7.707456,3.942833,-1.964171,-0.232731,6.085403,8.003542,5.624946,-0.881593,-5.167026,-5.137845,-5.188958,-5.158398,-5.17543,-5.16777,6
-2.550697,4.505991,7.476508,2.609685,-3.226402,0.012011,6.70534,8.317017,6.00557,-1.283787,-4.174853,-5.999691,-4.399979,-3.929011,-6.255345,-3.812356,2
-1.861011,4.478528,7.225783,2.681308,-2.581284,1.134725,6.975359,7.724081,5.876646,-0.716809,-5.176186,-5.116781,-5.181451,-5.143282,-5.164638,-5.154987,6
-1.599934,4.352265,7.597455,3.655164,-1.890501,0.528802,6.487291,7.559002,5.590653,-0.684384,-5.209116,-5.273477,-5.280501,-5.277083,-5.277764,-5.277871,6
-3.09231,4.79841,7.984515,3.453781,-3.621285,-0.818417,6.518408,7.806101,5.674717,-1.674955,-4.158886,-6.278777,-3.598519,-4.031253,-6.315926,-2.645605,3
-1.954836,4.182998,7.615825,3.51771,-2.39239,0.29502,6.479375,8.121195,5.636533,-0.907684,-5.122091,-5.059254,-5.12339,-5.085238,-5.106788,-5.096984,6
-3.032205,4.357218,8.320426,4.826943,-2.65263,-2.19423,5.418811,7.958946,5.614774,-1.443568,-3.996246,-6.31801,-3.630771,-3.524563,-6.538019,-3.166875,4
-3.266608,4.308736,8.072845,4.338758,-3.180489,-1.860484,5.73976,8.164538,5.906183,-1.653643,-4.032849,-6.010564,-3.002002,-3.742878,-6.519261,-3.262041,4
-1.687749,4.796657,7.08403,2.952377,-2.485811,0.964176,6.936391,7.433191,5.929292,-0.68202,-5.211326,-5.176193,-5.230352,-5.198405,-5.216095,-5.208164,5
-3.178699,4.768595,7.60501,2.160531,-4.235481,0.248577,7.053447,8.1185,5.693593,-1.964785,-3.590031,-6.217412,-3.777295,-3.627339,-6.510351,-2.546861,3
-1.592323,4.866664,7.599996,3.689784,-2.075675,-0.08328,6.182924,7.818784,5.564423,-0.892393,-5.144874,-5.177846,-5.193535,-5.185874,-5.188856,-5.18792,6
-2.826103,4.275815,7.294129,2.167306,-3.415568,1.177744,7.160855,8.119223,5.883474,-1.357426,-4.061095,-6.013781,-4.438455,-3.252057,-6.255759,-4.458303,2
-2.442044,4.253629,7.723352,3.20529,-3.136195,-0.495101,6.375225,8.58681,5.819351,-1.516854,-4.304156,-5.739351,-4.258185,-3.897401,-6.182633,-3.991736,2
-1.864052,4.797659,7.269971,3.017985,-2.551374,0.609383,6.808703,7.914589,5.644131,-0.995073,-5.110263,-5.087493,-5.124265,-5.104817,-5.114592,-5.110492,6
-3.382532,4.896952,7.837653,5.23652,-2.896369,-2.898776,5.140018,7.623563,6.042117,-1.534133,-3.899869,-6.272772,-3.308448,-2.847994,-6.532075,-3.203854,5
-1.770844,4.740798,7.571719,4.2345,-1.788207,-0.35054,6.104225,7.489507,5.729824,-0.703128,-5.217768,-5.174072,-5.236771,-5.198587,-5.220258,-5.210396,6
-3.083909,4.668638,7.334588,1.810723,-4.472639,0.832109,7.305688,7.854326,5.940463,-1.52532,-3.729847,-6.27087,-3.708956,-2.723261,-6.414388,-3.817344,5
-1.7249,4.872377,7.246658,3.120851,-2.411319,0.978335,6.809596,7.593243,5.594202,-0.903007,-5.193385,-5.172345,-5.21638,-5.190702,-5.204728,-5.198496,6
-1.726978,4.622004,7.765023,4.039638,-2.044405,-0.36722,6.072492,7.804249,5.569149,-0.854617,-5.135634,-5.124885,-5.169263,-5.141854,-5.157369,-5.150331,6
-1.679063,4.537183,7.637186,4.462072,-1.749645,-0.423043,6.099735,7.608517,5.515324,-0.753071,-5.206617,-5.179021,-5.236404,-5.200372,-5.221168,-5.211613,6
-1.454148,4.888873,6.893678,2.451868,-2.54549,1.768793,7.060785,7.20983,5.952528,-0.612363,-5.247238,-5.254949,-5.28881,-5.268875,-5.279588,-5.274894,6
-1.560795,4.790755,7.000088,2.367253,-2.646623,1.677534,7.119777,7.45015,5.849789,-0.804885,-5.185327,-5.197861,-5.22199,-5.209489,-5.215338,-5.213039,6
-2.953111,4.043352,7.666477,3.262365,-3.359728,-0.268917,6.585925,8.126551,6.194318,-1.203407,-4.250178,-6.064311,-3.917487,-3.684573,-6.339109,-3.838167,2
-1.724868,4.93375,7.193975,3.105329,-2.516322,1.048864,6.881974,7.407146,5.690614,-0.830899,-5.191724,-5.177293,-5.217801,-5.194299,-5.20704,-5.201408,6
-1.637671,4.633081,7.110782,2.81472,-2.31283,1.601109,6.971338,7.35601,5.79723,-0.754899,-5.246622,-5.248309,-5.2809,-5.262817,-5.272068,-5.268154,6
-2.664216,4.415809,7.983741,2.72868,-3.420241,-0.2455,6.347935,8.244141,5.813119,-1.092876,-3.883383,-6.137854,-4.255097,-3.743692,-6.615396,-3.475169,2
-2.917204,4.569266,7.973442,3.110971,-3.5903,-0.405628,6.523513,8.166632,5.616961,-1.78049,-3.802236,-6.250073,-3.749266,-4.286251,-6.337655,-2.841681,2
-2.5073,3.98454,7.572892,4.008904,-2.60882,-1.088303,6.235225,8.552465,5.907365,-1.247365,-4.304588,-5.718034,-4.578599,-3.929687,-5.992299,-4.286398,2
-1.540861,4.63647,7.388541,3.991626,-1.931096,-0.049529,6.095298,7.666575,5.83837,-0.59257,-5.267685,-5.204863,-5.283528,-5.234181,-5.262938,-5.24963,6
-2.80447,4.210589,7.735014,2.84226,-3.549031,-0.171546,6.89191,8.532755,5.532466,-1.740296,-4.74775,-5.874339,-3.284016,-3.892946,-6.201715,-3.478886,2
-1.752504,4.661778,7.384942,2.927971,-2.482022,0.988591,6.921349,7.693627,5.561113,-0.932198,-5.144908,-5.150408,-5.177222,-5.163068,-5.169898,-5.167142,6
-1.577729,4.831665,7.374849,3.141031,-2.137094,0.472347,6.376923,7.518054,6.000351,-0.471499,-5.268933,-5.211125,-5.28706,-5.24,-5.267121,-5.254659,6
-1.704587,4.918063,7.435211,4.961996,-1.38417,-1.093763,5.503455,7.45398,5.839303,-0.631054,-5.253048,-5.161578,-5.249091,-5.195898,-5.22641,-5.21241,6
-2.744705,4.717197,7.809055,3.478677,-3.366235,-1.099385,6.313376,8.307401,5.681323,-1.522602,-3.861935,-5.973013,-4.235696,-3.168155,-6.301831,-4.033473,2
-1.636605,4.696767,7.157449,2.573381,-2.443449,1.507501,6.902196,7.573076,5.780738,-0.771412,-5.179258,-5.226394,-5.236364,-5.231663,-5.233128,-5.232835,6
-3.259274,4.819278,8.291745,4.726898,-3.033437,-2.116962,5.304975,7.972123,5.554482,-1.639501,-3.907443,-6.196337,-3.400591,-3.133976,-6.369215,-3.612766,5
-1.59639,4.881285,7.492531,4.173592,-1.999927,-0.143258,6.141124,7.65923,5.504917,-0.893012,-5.191918,-5.184469,-5.223271,-5.200288,-5.212867,-5.20728,6
-2.306314,4.414609,7.560999,3.226931,-2.83624,-0.790836,6.348656,8.282797,6.108967,-1.097451,-3.765094,-6.052603,-4.681272,-4.818822,-6.17241,-3.42192,2
-2.651944,4.35956,7.995075,3.561848,-3.14306,-0.911966,6.033033,8.218306,5.839268,-1.375254,-3.970035,-6.341927,-3.849454,-3.895021,-6.630549,-3.237878,2
-1.76968,4.962498,7.496201,3.065503,-2.458721,0.253463,6.417799,7.942356,5.654515,-0.823778,-5.151853,-5.076007,-5.153124,-5.105601,-5.133147,-5.120423,6
-1.792285,4.695786,6.925407,2.211344,-2.52991,1.205419,7.127533,7.768012,6.024919,-0.694121,-5.163634,-5.126276,-5.179878,-5.14847,-5.165799,-5.158046,6
-2.957695,4.651393,7.770118,3.357967,-3.574654,-0.57633,6.375379,7.609669,6.097262,-1.260912,-3.68027,-6.527163,-4.065426,-2.611794,-6.743341,-3.864204,3
-1.77873,4.634873,7.993903,5.149104,-1.328205,-1.429061,4.696645,7.684718,5.921148,-0.686347,-5.162773,-5.101381,-5.170618,-5.128914,-5.152569,-5.141793,6
-2.89443,4.839107,8.162465,3.686834,-3.554807,-1.239833,6.08075,8.09974,5.587332,-1.625343,-4.00333,-6.068282,-3.916364,-3.827138,-6.17986,-3.146842,2
-1.730205,4.910068,7.290757,3.162338,-2.542467,0.767449,6.671687,7.678323,5.664616,-0.865866,-5.182961,-5.132162,-5.191839,-5.156232,-5.176311,-5.16719,6
-1.808547,4.737737,7.335091,3.341858,-2.484194,0.546054,6.63302,7.848744,5.609497,-0.892514,-5.159011,-5.110516,-5.167105,-5.133754,-5.152388,-5.143971,6
-1.521681,5.157404,7.4169,3.726603,-2.229322,0.116048,6.380404,7.566286,5.491437,-0.90664,-5.177804,-5.18882,-5.215968,-5.200993,-5.208476,-5.205376,6
-3.203328,4.679631,7.767066,2.688275,-4.284293,-0.031384,6.83219,7.938226,5.741115,-1.717965,-3.928586,-6.269913,-3.338243,-4.348093,-6.283652,-2.241047,4
-1.714791,4.585423,7.500376,3.823134,-2.274341,0.35892,6.431242,7.787205,5.532224,-1.011409,-5.192145,-5.130215,-5.194261,-5.155915,-5.177698,-5.16775,6
-2.858787,4.844074,8.027858,2.685056,-4.004667,-0.896997,6.226858,8.456048,5.63634,-1.653782,-3.720043,-6.233422,-3.495503,-3.213348,-6.493253,-3.306434,3
-3.226964,4.810991,7.973852,3.015592,-4.189313,-0.25992,6.80142,7.799962,5.548234,-1.934072,-3.955396,-6.216023,-3.580254,-3.428114,-6.34305,-2.816947,3
-2.468619,4.476055,7.561032,2.89369,-3.40441,-0.121826,6.691546,8.125251,5.929453,-1.30527,-3.905309,-6.270147,-4.222522,-3.521817,-6.517618,-3.939488,2
-2.558545,4.165464,7.865137,3.903793,-2.911261,-0.603568,6.359888,8.108335,5.76699,-1.316666,-4.279672,-5.997236,-4.229635,-4.389278,-6.173327,-3.710419,2
-2.900085,4.375485,7.794968,2.822319,-3.855919,-0.60688,6.679145,8.286529,5.948285,-1.567319,-4.211957,-6.045125,-3.607675,-4.254828,-6.207416,-2.649526,3
-1.684226,5.046354,6.872898,1.96389,-2.697692,2.014496,7.207095,7.638725,5.596839,-0.931767,-5.146529,-5.165839,-5.18338,-5.175087,-5.178466,-5.177312,6
-2.960202,4.39052,8.297229,5.464193,-1.958493,-2.433318,5.027917,7.920282,5.38827,-1.564873,-3.877049,-6.213187,-3.916517,-3.194324,-6.660259,-3.710189,3
-2.999663,4.408503,8.239649,3.646067,-3.474189,-0.958689,6.089004,8.290667,5.557235,-1.627558,-4.265828,-5.956268,-3.659524,-3.870911,-6.29752,-3.120975,3
-3.093083,4.40917,7.566135,1.923386,-4.107572,0.66028,7.155243,8.311202,5.838885,-1.623536,-4.14732,-5.876526,-3.915579,-3.497512,-6.178989,-3.424185,2
-1.746174,4.959855,7.90234,4.179427,-1.871502,-0.366663,5.984757,7.551367,5.34924,-0.916181,-5.165491,-5.149109,-5.19117,-5.166662,-5.179949,-5.174085,6
-2.885234,4.778542,7.712477,4.193981,-3.250234,-1.457963,5.950838,7.956358,5.921702,-1.3106,-4.137969,-6.036955,-3.904144,-3.723456,-6.549547,-3.257795,3
-1.670564,4.690068,7.645614,4.278564,-1.906377,-0.268266,6.032403,7.690634,5.571887,-0.949739,-5.202524,-5.149196,-5.209711,-5.173939,-5.193944,-5.184909,5
-1.804906,4.567483,7.372812,2.874489,-2.591914,0.909981,6.849164,7.792343,5.665531,-0.709523,-5.162484,-5.121396,-5.178524,-5.144563,-5.163517,-5.154977,6
-2.771468,3.923451,7.81289,4.247574,-2.877628,-1.648307,5.956781,8.057935,6.323852,-1.220906,-4.243905,-6.085049,-3.843611,-4.406729,-6.390003,-2.834876,2
-2.374258,4.457568,7.176282,2.136767,-3.276063,1.141838,7.151291,7.794364,5.987577,-1.11149,-3.801228,-6.474557,-4.85745,-3.252525,-6.687767,-4.010349,2
-1.506908,4.997215,7.580741,4.002874,-2.130183,-0.25664,5.950439,7.605464,5.706614,-0.745909,-5.196988,-5.175082,-5.2232,-5.194658,-5.210407,-5.203372,6
-2.708855,4.927329,7.821771,2.658527,-3.853453,-0.350643,6.549922,8.012595,5.795343,-1.434289,-4.549116,-6.213936,-3.252228,-4.09871,-6.362073,-2.942184,2
-3.036725,4.967054,8.170597,5.134738,-2.682045,-2.524238,5.050011,7.869787,5.343205,-1.632791,-3.736336,-6.365786,-3.18516,-3.119842,-6.885211,-3.367256,4
-2.892429,4.6947,7.73329,2.244083,-3.935437,0.797091,6.9436,8.127361,5.375315,-1.692702,-3.990923,-6.320143,-3.72491,-3.302362,-6.53352,-3.523014,2
-2.393119,4.012054,6.749061,1.062057,-3.494484,2.085681,7.655884,8.153287,6.154623,-1.676099,-3.918979,-6.323715,-4.111908,-4.369687,-6.452245,-3.132413,2
-1.648608,4.883311,7.639632,4.465283,-1.654194,-1.03626,5.508444,7.853733,5.759195,-0.845385,-5.161426,-5.12235,-5.178065,-5.144848,-5.163419,-5.155042,6
-1.513112,5.073742,7.474641,4.354314,-1.696405,-0.787652,5.774354,7.602599,5.708838,-0.712222,-5.203157,-5.187253,-5.239628,-5.206576,-5.2256,-5.216883,6
-2.954548,4.159021,7.260158,2.235309,-3.61922,0.539336,7.270468,8.345854,6.091384,-1.615207,-4.242321,-5.736827,-4.290779,-4.016028,-6.169551,-3.257048,2
-3.023558,4.691619,7.96682,2.669374,-3.819112,0.191579,6.92579,8.22122,5.236844,-1.820833,-4.177945,-5.937282,-3.984674,-3.866436,-6.125834,-3.147572,3
-2.711969,4.177805,7.5855,3.09783,-3.007759,-0.353596,6.524367,8.128026,6.296081,-1.063806,-3.922159,-6.009906,-4.823853,-3.395385,-6.052033,-4.469145,2
-3.187178,4.795157,7.661118,3.186587,-4.076432,-0.936984,6.53449,8.199613,5.835164,-1.925483,-3.766762,-6.321093,-2.846024,-3.958272,-6.253305,-2.940598,4
-3.313122,4.718443,8.336677,4.051265,-3.527208,-1.600975,5.663956,7.985162,5.724222,-1.828134,-3.841529,-6.310563,-3.421214,-2.962292,-6.394473,-3.280213,4
-1.712718,4.504418,7.735917,3.462255,-2.218863,0.194345,6.398824,7.835042,5.575913,-0.792576,-5.17283,-5.128445,-5.190488,-5.152382,-5.174202,-5.164211,6
-1.513728,4.757258,7.180102,2.980629,-2.434909,1.148927,6.849548,7.467949,5.735439,-0.734021,-5.192823,-5.242513,-5.253997,-5.247965,-5.25031,-5.249586,6
-3.20493,4.371253,7.412991,1.867735,-4.459181,1.363559,7.32966,7.97347,5.81963,-2.032499,-3.816802,-6.067378,-3.837067,-4.002573,-6.339125,-2.378743,3
-1.751862,4.615868,7.163521,3.377903,-2.444949,0.650409,6.74439,7.740681,5.786972,-0.84592,-5.182875,-5.141899,-5.194525,-5.163766,-5.180799,-5.173149,6
-2.808341,4.576176,7.442276,2.32632,-3.764597,-0.100894,6.725475,8.382747,6.178844,-1.388177,-4.654423,-5.736576,-3.809034,-3.56127,-6.259585,-3.548938,2
-1.670829,4.741269,7.353541,3.756807,-2.157114,0.183949,6.503652,7.577499,5.72898,-0.817519,-5.169319,-5.195122,-5.214666,-5.204647,-5.209048,-5.207436,6
-2.298709,4.3983,7.30622,2.415989,-3.398824,0.143797,7.006158,8.235898,5.863199,-1.100065,-4.154373,-6.443987,-3.723611,-3.961458,-6.651369,-3.637164,2
-2.51279,4.045273,7.934065,4.795196,-2.451115,-1.445256,5.779304,8.19632,5.587647,-1.399496,-4.033334,-6.161674,-4.086927,-3.647126,-6.530261,-4.069826,2
-1.679694,5.031559,7.418835,4.966317,-1.420019,-1.116388,5.438369,7.360768,5.914269,-0.61077,-5.258339,-5.15981,-5.250229,-5.195526,-5.226853,-5.212488,6
-1.697339,4.471882,7.225471,3.04468,-2.342961,1.159263,7.115906,7.607761,5.522299,-0.857015,-5.162557,-5.213986,-5.219575,-5.218155,-5.217441,-5.218236,6
-1.746047,4.878465,7.759626,4.388637,-1.782283,-0.811942,5.635738,7.844311,5.57992,-0.884335,-5.145636,-5.119174,-5.162298,-5.138521,-5.150882,-5.14558,6
-3.134433,4.295739,8.01394,3.585371,-3.628012,-0.951309,6.260131,8.407265,5.670844,-1.581241,-4.146462,-5.884416,-3.584167,-3.567688,-6.354424,-3.40114,2
-3.406547,4.508126,7.898352,3.018507,-3.957383,-0.670541,6.597138,8.343368,5.657978,-2.003143,-4.094291,-6.171159,-3.179789,-4.380857,-5.953249,-2.206511,3
-1.745657,4.697596,7.765202,4.136428,-1.880255,-0.702268,5.703189,7.743722,5.892956,-0.644882,-5.19278,-5.108224,-5.194146,-5.141303,-5.171814,-5.157764,6
