@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute target {1,2,3}

@data
-3.422133,6.831242,0.894346,4.252429,6.351002,-4.157793,-5.384472,-5.364622,3
-3.478583,6.84116,0.572019,4.208625,6.585616,-4.04128,-5.341595,-5.345964,3
-3.554013,7.210036,0.303218,4.059803,6.649588,-4.127384,-5.272479,-5.268769,3
-3.512369,7.125563,0.155811,4.273209,6.56283,-4.054469,-5.276585,-5.27399,3
-3.586286,6.926965,1.836129,3.211799,6.432293,-4.090245,-5.363596,-5.367057,3
-3.660737,6.899663,1.451388,3.652052,6.583757,-4.161239,-5.383892,-5.380993,3
-3.553355,7.24261,0.129126,4.053696,6.699101,-4.125133,-5.229799,-5.216245,3
-3.416256,6.801555,0.951805,3.500233,6.803392,-3.997737,-5.324625,-5.318366,3
-3.438868,7.06613,0.039041,4.45651,6.569213,-4.091194,-5.299822,-5.30101,3
-3.498251,7.165359,0.753379,3.454145,6.738637,-4.085318,-5.268358,-5.259594,3
-3.627781,7.128288,0.494412,3.822715,6.818416,-4.092992,-5.272213,-5.270844,2
-3.633922,7.001216,-0.107363,4.942246,6.515955,-4.061836,-5.321612,-5.334684,3
-3.447059,6.806596,1.276259,3.071197,6.804931,-4.033861,-5.244583,-5.233481,3
-3.449373,6.904551,1.934999,2.918064,6.453282,-4.006812,-5.376255,-5.378456,3
-3.59655,6.973815,0.431629,4.371697,6.583201,-4.094583,-5.335889,-5.33332,3
-3.574028,7.217641,-0.502006,4.633606,6.739596,-4.13661,-5.193126,-5.185074,3
-3.35856,6.909075,-0.266511,4.799913,6.670346,-4.01002,-5.37626,-5.367984,3
-3.437353,6.810848,-0.20141,4.645616,6.799488,-4.038016,-5.294531,-5.284643,3
-3.563822,7.193055,1.225542,3.165581,6.647333,-4.137677,-5.270004,-5.260008,3
-3.636664,7.067807,0.574776,3.486543,6.951299,-4.069036,-5.188367,-5.186357,3
-3.431422,7.079673,0.219077,3.801397,6.888122,-4.068647,-5.253193,-5.235008,3
-3.296629,6.795429,0.780681,3.732079,6.605447,-3.96397,-5.332426,-5.320612,3
-3.482618,7.032854,1.163432,3.651385,6.350397,-3.976452,-5.364199,-5.3748,3
-3.576998,7.072521,0.015999,4.630628,6.613836,-4.071834,-5.340289,-5.343862,3
-3.430347,6.928003,0.620528,3.800411,6.707904,-4.032999,-5.30275,-5.290749,3
-3.52945,7.086451,-0.023015,4.652861,6.53173,-4.028002,-5.341773,-5.348802,3
-3.442898,6.957534,1.775735,2.669875,6.651164,-3.999009,-5.304424,-5.307978,3
-3.507638,7.071968,0.093131,3.784129,7.005264,-4.02763,-5.21326,-5.205963,3
-3.450282,6.734425,1.81223,3.182411,6.494931,-3.97936,-5.394586,-5.399767,3
-3.587229,6.898113,0.803298,4.045219,6.619757,-4.156343,-5.314866,-5.307949,3
-3.551125,6.957033,0.66303,3.731189,6.854801,-4.104237,-5.280399,-5.270292,3
-3.494956,6.956697,1.135603,3.492388,6.652175,-4.092874,-5.329391,-5.319641,3
-3.459623,7.098209,-0.282549,4.684929,6.502733,-3.936428,-5.2978,-5.309474,2
-3.356761,6.976463,0.457324,4.20353,6.430631,-3.999735,-5.359077,-5.352375,3
-3.471633,7.277498,0.326554,3.668483,6.856291,-4.148992,-5.260491,-5.24771,3
-3.60458,6.939473,1.005005,3.87361,6.600242,-4.1652,-5.326153,-5.322397,3
-3.624695,7.28188,0.349126,4.025826,6.632184,-4.095312,-5.279692,-5.289316,3
-3.611314,6.983405,1.112165,3.723424,6.533398,-4.134725,-5.304414,-5.301937,3
-3.450889,6.828177,0.170494,4.562751,6.692605,-4.116232,-5.352658,-5.334249,3
-3.525694,6.947471,0.543964,4.447529,6.39766,-4.097319,-5.360252,-5.353358,3
-3.567369,6.720682,1.142372,4.049942,6.470697,-4.084884,-5.365513,-5.365926,3
-3.465968,6.983456,-0.133274,4.60673,6.541891,-4.012007,-5.265387,-5.255442,3
-3.512795,6.863955,-0.015831,4.459273,6.833206,-4.094268,-5.270626,-5.262913,3
-3.511734,7.057805,0.404628,3.872715,6.788401,-4.080106,-5.269563,-5.262146,3
-3.402534,6.938928,-0.393319,4.938262,6.569803,-3.992013,-5.331658,-5.327471,3
-3.43844,6.729311,1.513314,3.343942,6.616432,-4.055947,-5.357746,-5.350865,3
-3.629799,7.201059,0.699518,4.13656,6.464719,-4.173261,-5.351146,-5.347649,3
-3.336937,6.790004,0.781227,3.864424,6.546139,-3.974922,-5.339538,-5.330395,3
-3.529893,7.044204,0.239276,4.460817,6.539897,-4.094644,-5.33288,-5.326777,3
-3.469113,6.976592,0.891226,3.830628,6.519295,-4.10007,-5.3298,-5.318757,3
-3.587838,7.15173,0.385827,3.634725,6.948145,-4.159748,-5.191355,-5.181486,3
-3.489371,7.034257,0.009452,4.154848,6.858251,-4.051955,-5.261062,-5.25442,3
-3.507844,7.062388,0.68379,3.901132,6.481511,-4.029938,-5.293246,-5.297794,3
-3.640631,7.061855,-0.170747,4.920005,6.593573,-4.140542,-5.31156,-5.311953,3
-3.614673,7.047412,0.915556,3.678758,6.652484,-4.107109,-5.285867,-5.286561,3
-3.386469,6.942038,-0.00637,4.499749,6.665105,-4.138973,-5.294302,-5.280778,3
-3.434631,6.6997,1.8415,2.857251,6.663886,-3.954275,-5.337861,-5.33557,3
-3.478304,7.281401,0.815476,3.586369,6.393668,-3.996683,-5.296696,-5.305232,3
-3.205045,7.740914,5.374121,-0.617014,4.529579,-3.709827,-5.058875,-5.053854,3
-3.057024,7.194564,2.485473,2.219056,5.706375,-3.858012,-5.355725,-5.334705,3
-3.486986,6.931319,1.239904,3.489314,6.501997,-4.020673,-5.325475,-5.329401,3
-3.467988,6.962116,0.859409,3.509681,6.760341,-4.055079,-5.286209,-5.282272,3
-3.473265,6.851829,1.617727,3.174149,6.520048,-3.987777,-5.350793,-5.351919,3
-3.62615,7.153616,0.389597,3.900893,6.690877,-4.05535,-5.224225,-5.229257,2
-3.497697,6.952113,1.033934,3.74345,6.4807,-3.980125,-5.362089,-5.370287,3
-3.47641,6.988473,0.320437,4.090571,6.741537,-4.040698,-5.312765,-5.311144,3
-3.527716,7.13314,0.598541,3.787644,6.705603,-4.126476,-5.289903,-5.280834,2
-3.749151,7.119686,0.539638,3.83407,6.895055,-4.140393,-5.246336,-5.252569,3
-3.564057,6.969081,0.101044,4.585245,6.673909,-4.152906,-5.312306,-5.30001,3
-3.435285,7.077392,0.617651,3.898557,6.570273,-4.091818,-5.324244,-5.312527,3
-3.638771,6.903309,1.084068,3.765518,6.569698,-4.071417,-5.305555,-5.306852,3
-3.563768,7.113265,0.769187,3.749421,6.554012,-4.055818,-5.283187,-5.283113,3
-3.663022,6.884134,0.576814,3.991039,6.808642,-4.133504,-5.235817,-5.228285,3
-3.304677,6.75776,0.391708,4.208677,6.681342,-4.027755,-5.363345,-5.343709,3
-3.519989,7.014295,-0.436131,4.645829,6.964457,-4.148902,-5.266464,-5.253095,3
-3.471124,7.091499,0.255104,3.922175,6.771805,-4.042684,-5.265247,-5.261527,3
-3.528509,7.125124,0.855056,3.709156,6.516056,-4.05455,-5.311654,-5.310678,3
-3.402775,6.873254,1.208189,3.483196,6.538013,-4.034297,-5.333668,-5.331914,3
-3.505186,6.74881,0.419085,4.5882,6.51553,-4.023185,-5.369166,-5.374088,3
-3.527319,7.147229,0.349632,4.040685,6.694169,-4.124489,-5.296527,-5.283379,3
-3.593785,6.930523,0.84373,3.748291,6.661165,-3.956824,-5.306865,-5.326237,3
-3.466521,6.715278,-0.037804,5.063102,6.638931,-4.101756,-5.408512,-5.402718,3
-3.456037,7.068413,0.180753,4.23167,6.598097,-4.060225,-5.288066,-5.274606,3
-3.449176,6.869445,0.729912,3.884704,6.639684,-4.079917,-5.30166,-5.292993,3
-3.591401,7.141006,0.437765,4.288519,6.437924,-4.097162,-5.303784,-5.312865,3
-3.468361,6.903344,0.053511,4.711921,6.604057,-4.129444,-5.343965,-5.331064,3
-3.508606,6.950014,1.279083,2.818539,6.827612,-3.899131,-5.224287,-5.243222,3
-3.371647,6.786915,0.440739,4.175968,6.692473,-4.040998,-5.347761,-5.335687,3
-3.560299,6.924552,-0.107512,5.108759,6.388616,-4.09461,-5.328465,-5.331042,3
-3.448923,6.834513,1.116015,4.036271,6.323347,-4.044935,-5.408461,-5.407827,3
-3.301232,6.96234,0.460881,3.912753,6.583975,-3.956752,-5.333063,-5.328902,3
-3.423485,7.023558,-0.314366,4.621473,6.697866,-4.041221,-5.283189,-5.280636,3
-3.478574,7.008289,0.506478,3.967199,6.7126,-4.026809,-5.341912,-5.34727,3
-3.282851,7.962361,-1.622813,4.143942,7.661372,-2.674435,-6.298359,-5.889218,1
-3.212177,7.555918,-1.05028,4.413336,7.452638,-2.961377,-6.417708,-5.780351,2
-3.930503,7.521739,-1.651251,5.218751,7.640267,-2.490778,-5.895873,-6.412352,2
-3.799467,7.615499,0.810075,2.631815,7.407544,-2.434436,-6.846764,-5.384266,2
-3.18781,7.601545,-0.595759,4.377234,7.155962,-2.531308,-6.455837,-6.364027,3
-3.162979,6.971812,-1.213976,5.295007,7.26734,-3.276608,-5.673642,-6.206954,2
-3.753294,7.579743,0.419847,3.172938,7.409686,-2.37809,-7.540018,-4.910812,1
-3.426715,7.187068,-1.29827,5.555966,7.390531,-3.123181,-6.165874,-6.119525,3
-3.081467,7.415199,-0.769731,4.703502,7.340503,-3.041236,-6.018874,-6.547897,1
-2.962913,7.098912,-1.123694,5.117657,7.27459,-2.83011,-6.387234,-6.187209,1
-3.284209,7.328847,0.06167,3.820823,7.470981,-2.676939,-5.790507,-6.930666,2
-3.251068,7.115755,-0.866547,5.495233,6.950717,-3.363901,-6.179295,-5.900894,2
